Line,Sex,Rep,Age,Block,Temperature
391,Female,16,38,1,28C
391,Female,16,37,1,28C
391,Female,16,.,1,28C
391,Male,16,.,1,28C
391,Male,16,23,1,28C
391,Male,16,21,1,28C
391,Female,17,44,1,28C
391,Female,17,42,1,28C
391,Female,17,28,1,28C
391,Male,17,39,1,28C
391,Male,17,35,1,28C
391,Male,17,31,1,28C
391,Female,18,42,1,28C
391,Female,18,37,1,28C
391,Female,18,28,1,28C
391,Male,18,35,1,28C
391,Male,18,28,1,28C
391,Male,18,28,1,28C
391,Female,19,39,1,28C
391,Female,19,35,1,28C
391,Female,19,28,1,28C
391,Male,19,35,1,28C
391,Male,19,28,1,28C
391,Male,19,28,1,28C
391,Female,20,42,1,28C
391,Female,20,37,1,28C
391,Female,20,35,1,28C
391,Male,20,38,1,28C
391,Male,20,35,1,28C
391,Male,20,28,1,28C
391,Female,21,38,1,28C
391,Female,21,30,1,28C
391,Female,21,28,1,28C
391,Male,21,39,1,28C
391,Male,21,28,1,28C
391,Male,21,28,1,28C
391,Female,22,42,1,28C
391,Female,22,42,1,28C
391,Female,22,39,1,28C
391,Male,22,39,1,28C
391,Male,22,29,1,28C
391,Male,22,28,1,28C
391,Female,23,44,1,28C
391,Female,23,38,1,28C
391,Female,23,28,1,28C
391,Male,23,28,1,28C
391,Male,23,25,1,28C
391,Male,23,24,1,28C
391,Female,24,35,1,28C
391,Female,24,30,1,28C
391,Female,24,30,1,28C
391,Male,24,29,1,28C
391,Male,24,28,1,28C
391,Male,24,14,1,28C
392,Male,1,.,2,28C
392,Male,1,33,2,28C
392,Male,1,21,2,28C
392,Female,1,38,2,28C
392,Female,1,31,2,28C
392,Female,1,28,2,28C
392,Male,2,31,2,28C
392,Male,2,27,2,28C
392,Male,2,27,2,28C
392,Female,2,28,2,28C
392,Female,2,25,2,28C
392,Female,2,5,2,28C
392,Male,3,31,2,28C
392,Male,3,28,2,28C
392,Male,3,19,2,28C
392,Female,3,26,2,28C
392,Female,3,26,2,28C
392,Female,3,26,2,28C
392,Male,4,26,2,28C
392,Male,4,10,2,28C
392,Male,4,.,2,28C
392,Female,4,31,2,28C
392,Female,4,31,2,28C
392,Female,4,28,2,28C
392,Male,5,31,2,28C
392,Male,5,31,2,28C
392,Male,5,28,2,28C
392,Female,5,31,2,28C
392,Female,5,28,2,28C
392,Female,5,28,2,28C
392,Male,6,24,2,28C
392,Male,6,24,2,28C
392,Male,6,24,2,28C
392,Female,6,31,2,28C
392,Female,6,31,2,28C
392,Female,6,19,2,28C
392,Male,7,24,2,28C
392,Male,7,24,2,28C
392,Male,7,17,2,28C
392,Female,7,38,2,28C
392,Female,7,35,2,28C
392,Female,7,35,2,28C
392,Male,8,35,2,28C
392,Male,8,34,2,28C
392,Male,8,26,2,28C
392,Female,8,28,2,28C
392,Female,8,26,2,28C
392,Female,8,26,2,28C
392,Male,9,28,2,28C
392,Male,9,28,2,28C
392,Male,9,18,2,28C
392,Female,9,38,2,28C
392,Female,9,33,2,28C
392,Female,9,28,2,28C
392,Male,10,17,2,28C
392,Male,10,12,2,28C
392,Male,10,11,2,28C
392,Female,10,39,2,28C
392,Female,10,38,2,28C
392,Female,10,17,2,28C
392,Male,11,14,2,28C
392,Male,11,3,2,28C
392,Male,11,3,2,28C
392,Female,11,35,2,28C
392,Female,11,34,2,28C
392,Female,11,33,2,28C
392,Male,12,31,2,28C
392,Male,12,28,2,28C
392,Male,12,28,2,28C
392,Female,12,33,2,28C
392,Female,12,31,2,28C
392,Female,12,17,2,28C
392,Male,13,.,2,28C
392,Male,13,17,2,28C
392,Male,13,4,2,28C
392,Female,13,.,2,28C
392,Female,13,35,2,28C
392,Female,13,19,2,28C
392,Male,14,31,2,28C
392,Male,14,31,2,28C
392,Male,14,26,2,28C
392,Female,14,31,2,28C
392,Female,14,31,2,28C
392,Female,14,31,2,28C
392,Male,15,38,2,28C
392,Male,15,17,2,28C
392,Male,15,7,2,28C
392,Female,15,.,2,28C
392,Female,15,38,2,28C
392,Female,15,33,2,28C
392,Male,16,33,2,28C
392,Male,16,31,2,28C
392,Male,16,26,2,28C
392,Female,16,35,2,28C
392,Female,16,33,2,28C
392,Female,16,31,2,28C
392,Male,17,35,2,28C
392,Male,17,32,2,28C
392,Male,17,26,2,28C
392,Female,17,38,2,28C
392,Female,17,35,2,28C
392,Female,17,33,2,28C
392,Male,18,38,2,28C
392,Male,18,38,2,28C
392,Male,18,38,2,28C
392,Female,18,.,2,28C
392,Female,18,38,2,28C
392,Female,18,33,2,28C
392,Male,19,31,2,28C
392,Male,19,31,2,28C
392,Male,19,10,2,28C
392,Female,19,31,2,28C
392,Female,19,31,2,28C
392,Female,19,20,2,28C
392,Male,20,34,2,28C
392,Male,20,31,2,28C
392,Male,20,6,2,28C
392,Female,20,.,2,28C
392,Female,20,26,2,28C
392,Female,20,14,2,28C
392,Male,21,38,2,28C
392,Male,21,31,2,28C
392,Male,21,31,2,28C
392,Female,21,31,2,28C
392,Female,21,.,2,28C
392,Female,21,17,2,28C
392,Male,22,33,2,28C
392,Male,22,.,2,28C
392,Male,22,21,2,28C
392,Female,22,38,2,28C
392,Female,22,.,2,28C
392,Female,22,32,2,28C
392,Male,23,.,2,28C
392,Male,23,24,2,28C
392,Male,23,17,2,28C
392,Female,23,31,2,28C
392,Female,23,31,2,28C
392,Female,23,26,2,28C
392,Male,24,.,2,28C
392,Male,24,38,2,28C
392,Male,24,38,2,28C
392,Female,24,.,2,28C
392,Female,24,38,2,28C
392,Female,24,24,2,28C
399,Female,1,35,1,28C
399,Female,1,37,1,28C
399,Female,1,38,1,28C
399,Male,1,.,1,28C
399,Male,1,28,1,28C
399,Male,1,37,1,28C
399,Female,2,16,1,28C
399,Female,2,39,1,28C
399,Female,2,39,1,28C
399,Male,2,39,1,28C
399,Male,2,42,1,28C
399,Male,2,42,1,28C
399,Female,3,.,1,28C
399,Female,3,37,1,28C
399,Female,3,39,1,28C
399,Male,3,28,1,28C
399,Male,3,32,1,28C
399,Male,3,.,1,28C
399,Female,4,28,1,28C
399,Female,4,35,1,28C
399,Female,4,37,1,28C
399,Male,4,35,1,28C
399,Male,4,35,1,28C
399,Male,4,.,1,28C
399,Female,5,37,1,28C
399,Female,5,39,1,28C
399,Female,5,42,1,28C
399,Male,5,28,1,28C
399,Male,5,37,1,28C
399,Male,5,37,1,28C
399,Female,6,35,1,28C
399,Female,6,.,1,28C
399,Female,6,37,1,28C
399,Male,6,35,1,28C
399,Male,6,35,1,28C
399,Male,6,39,1,28C
399,Female,7,9,1,28C
399,Female,7,.,1,28C
399,Female,7,42,1,28C
399,Male,7,29,1,28C
399,Male,7,35,1,28C
399,Male,7,35,1,28C
399,Female,8,8,1,28C
399,Female,8,39,1,28C
399,Female,8,39,1,28C
399,Male,8,35,1,28C
399,Male,8,35,1,28C
399,Male,8,42,1,28C
399,Female,9,32,1,28C
399,Female,9,39,1,28C
399,Female,9,42,1,28C
399,Male,9,.,1,28C
399,Male,9,37,1,28C
399,Male,9,42,1,28C
399,Female,10,35,1,28C
399,Female,10,39,1,28C
399,Female,10,42,1,28C
399,Male,10,35,1,28C
399,Male,10,35,1,28C
399,Male,10,36,1,28C
399,Female,11,37,1,28C
399,Female,11,38,1,28C
399,Female,11,43,1,28C
399,Male,11,14,1,28C
399,Male,11,28,1,28C
399,Male,11,31,1,28C
399,Female,12,29,1,28C
399,Female,12,32,1,28C
399,Female,12,.,1,28C
399,Male,12,32,1,28C
399,Male,12,35,1,28C
399,Male,12,36,1,28C
399,Female,13,35,1,28C
399,Female,13,32,1,28C
399,Female,13,28,1,28C
399,Male,13,35,1,28C
399,Male,13,32,1,28C
399,Male,13,21,1,28C
399,Female,14,42,1,28C
399,Female,14,39,1,28C
399,Female,14,35,1,28C
399,Male,14,42,1,28C
399,Male,14,37,1,28C
399,Male,14,35,1,28C
399,Female,15,37,1,28C
399,Female,15,35,1,28C
399,Female,15,30,1,28C
399,Male,15,39,1,28C
399,Male,15,35,1,28C
399,Male,15,35,1,28C
399,Female,16,38,1,28C
399,Female,16,35,1,28C
399,Female,16,35,1,28C
399,Male,16,42,1,28C
399,Male,16,35,1,28C
399,Male,16,28,1,28C
399,Female,17,39,1,28C
399,Female,17,39,1,28C
399,Female,17,38,1,28C
399,Male,17,35,1,28C
399,Male,17,35,1,28C
399,Male,17,35,1,28C
399,Female,18,35,1,28C
399,Female,18,35,1,28C
399,Female,18,31,1,28C
399,Male,18,31,1,28C
399,Male,18,28,1,28C
399,Male,18,15,1,28C
399,Female,19,45,1,28C
399,Female,19,42,1,28C
399,Female,19,42,1,28C
399,Male,19,42,1,28C
399,Male,19,42,1,28C
399,Male,19,30,1,28C
399,Female,20,43,1,28C
399,Female,20,42,1,28C
399,Female,20,32,1,28C
399,Male,20,32,1,28C
399,Male,20,28,1,28C
399,Male,20,28,1,28C
399,Female,21,36,1,28C
399,Female,21,35,1,28C
399,Female,21,35,1,28C
399,Male,21,31,1,28C
399,Male,21,25,1,28C
399,Male,21,9,1,28C
399,Female,22,42,1,28C
399,Female,22,35,1,28C
399,Female,22,35,1,28C
399,Male,22,38,1,28C
399,Male,22,35,1,28C
399,Male,22,35,1,28C
399,Female,23,42,1,28C
399,Female,23,42,1,28C
399,Female,23,37,1,28C
399,Male,23,46,1,28C
399,Male,23,32,1,28C
399,Male,23,30,1,28C
399,Female,24,42,1,28C
399,Female,24,31,1,28C
399,Female,24,18,1,28C
399,Male,24,39,1,28C
399,Male,24,36,1,28C
399,Male,24,35,1,28C
405,Male,1,35,4,28C
405,Male,1,35,4,28C
405,Male,1,35,4,28C
405,Female,1,40,4,28C
405,Female,1,40,4,28C
405,Female,1,38,4,28C
405,Male,2,38,4,28C
405,Male,2,35,4,28C
405,Male,2,34,4,28C
405,Female,2,38,4,28C
405,Female,2,35,4,28C
405,Female,2,31,4,28C
405,Male,3,35,4,28C
405,Male,3,31,4,28C
405,Male,3,31,4,28C
405,Female,3,39,4,28C
405,Female,3,38,4,28C
405,Female,3,35,4,28C
405,Male,4,38,4,28C
405,Male,4,38,4,28C
405,Male,4,33,4,28C
405,Female,4,41,4,28C
405,Female,4,41,4,28C
405,Female,4,40,4,28C
405,Male,5,38,4,28C
405,Male,5,38,4,28C
405,Male,5,21,4,28C
405,Female,5,38,4,28C
405,Female,5,31,4,28C
405,Female,5,14,4,28C
405,Male,6,35,4,28C
405,Male,6,33,4,28C
405,Male,6,31,4,28C
405,Female,6,38,4,28C
405,Female,6,38,4,28C
405,Female,6,34,4,28C
405,Male,7,33,4,28C
405,Male,7,32,4,28C
405,Male,7,31,4,28C
405,Female,7,38,4,28C
405,Female,7,33,4,28C
405,Female,7,28,4,28C
405,Male,8,34,4,28C
405,Male,8,34,4,28C
405,Male,8,11,4,28C
405,Female,8,40,4,28C
405,Female,8,34,4,28C
405,Female,8,34,4,28C
405,Male,9,34,4,28C
405,Male,9,31,4,28C
405,Male,9,31,4,28C
405,Female,9,42,4,28C
405,Female,9,38,4,28C
405,Female,9,38,4,28C
405,Male,10,34,4,28C
405,Male,10,34,4,28C
405,Male,10,3,4,28C
405,Female,10,38,4,28C
405,Female,10,34,4,28C
405,Female,10,33,4,28C
405,Male,11,31,4,28C
405,Male,11,31,4,28C
405,Male,11,21,4,28C
405,Female,11,41,4,28C
405,Female,11,38,4,28C
405,Female,11,38,4,28C
405,Male,12,35,4,28C
405,Male,12,31,4,28C
405,Male,12,24,4,28C
405,Female,12,38,4,28C
405,Female,12,38,4,28C
405,Female,12,34,4,28C
405,Male,13,32,4,28C
405,Male,13,31,4,28C
405,Male,13,28,4,28C
405,Female,13,33,4,28C
405,Female,13,31,4,28C
405,Female,13,17,4,28C
405,Male,14,38,4,28C
405,Male,14,31,4,28C
405,Male,14,.,4,28C
405,Female,14,38,4,28C
405,Female,14,38,4,28C
405,Female,14,38,4,28C
405,Male,15,38,4,28C
405,Male,15,35,4,28C
405,Male,15,33,4,28C
405,Female,15,38,4,28C
405,Female,15,38,4,28C
405,Female,15,32,4,28C
405,Male,16,33,4,28C
405,Male,16,32,4,28C
405,Male,16,31,4,28C
405,Female,16,38,4,28C
405,Female,16,38,4,28C
405,Female,16,38,4,28C
405,Male,17,.,4,28C
405,Male,17,.,4,28C
405,Male,17,.,4,28C
405,Female,17,.,4,28C
405,Female,17,.,4,28C
405,Female,17,.,4,28C
405,Male,18,31,4,28C
405,Male,18,24,4,28C
405,Male,18,10,4,28C
405,Female,18,38,4,28C
405,Female,18,38,4,28C
405,Female,18,38,4,28C
405,Male,19,35,4,28C
405,Male,19,35,4,28C
405,Male,19,33,4,28C
405,Female,19,.,4,28C
405,Female,19,27,4,28C
405,Female,19,3,4,28C
405,Male,20,.,4,28C
405,Male,20,38,4,28C
405,Male,20,38,4,28C
405,Female,20,.,4,28C
405,Female,20,32,4,28C
405,Female,20,5,4,28C
405,Male,21,31,4,28C
405,Male,21,7,4,28C
405,Male,21,3,4,28C
405,Female,21,41,4,28C
405,Female,21,40,4,28C
405,Female,21,39,4,28C
405,Male,22,31,4,28C
405,Male,22,28,4,28C
405,Male,22,5,4,28C
405,Female,22,35,4,28C
405,Female,22,32,4,28C
405,Female,22,31,4,28C
405,Male,23,38,4,28C
405,Male,23,31,4,28C
405,Male,23,31,4,28C
405,Female,23,38,4,28C
405,Female,23,31,4,28C
405,Female,23,31,4,28C
405,Male,24,35,4,28C
405,Male,24,31,4,28C
405,Male,24,.,4,28C
405,Female,24,41,4,28C
405,Female,24,35,4,28C
405,Female,24,31,4,28C
406,Male,1,42,4,28C
406,Male,1,14,4,28C
406,Male,1,12,4,28C
406,Female,1,24,4,28C
406,Female,1,21,4,28C
406,Female,1,17,4,28C
406,Male,2,42,4,28C
406,Male,2,21,4,28C
406,Male,2,17,4,28C
406,Female,2,38,4,28C
406,Female,2,.,4,28C
406,Female,2,31,4,28C
406,Male,3,.,4,28C
406,Male,3,.,4,28C
406,Male,3,.,4,28C
406,Female,3,.,4,28C
406,Female,3,.,4,28C
406,Female,3,.,4,28C
406,Male,4,40,4,28C
406,Male,4,31,4,28C
406,Male,4,.,4,28C
406,Female,4,26,4,28C
406,Female,4,17,4,28C
406,Female,4,.,4,28C
406,Male,5,28,4,28C
406,Male,5,24,4,28C
406,Male,5,11,4,28C
406,Female,5,26,4,28C
406,Female,5,25,4,28C
406,Female,5,24,4,28C
406,Male,6,.,4,28C
406,Male,6,44,4,28C
406,Male,6,43,4,28C
406,Female,6,46,4,28C
406,Female,6,44,4,28C
406,Female,6,35,4,28C
406,Male,7,30,4,28C
406,Male,7,.,4,28C
406,Male,7,1,4,28C
406,Female,7,35,4,28C
406,Female,7,28,4,28C
406,Female,7,22,4,28C
406,Male,8,28,4,28C
406,Male,8,23,4,28C
406,Male,8,23,4,28C
406,Female,8,28,4,28C
406,Female,8,21,4,28C
406,Female,8,14,4,28C
406,Male,9,42,4,28C
406,Male,9,28,4,28C
406,Male,9,23,4,28C
406,Female,9,35,4,28C
406,Female,9,22,4,28C
406,Female,9,21,4,28C
406,Male,10,35,4,28C
406,Male,10,21,4,28C
406,Male,10,16,4,28C
406,Female,10,36,4,28C
406,Female,10,31,4,28C
406,Female,10,30,4,28C
406,Male,11,46,4,28C
406,Male,11,.,4,28C
406,Male,11,44,4,28C
406,Female,11,.,4,28C
406,Female,11,42,4,28C
406,Female,11,29,4,28C
406,Male,12,.,4,28C
406,Male,12,.,4,28C
406,Male,12,.,4,28C
406,Female,12,.,4,28C
406,Female,12,.,4,28C
406,Female,12,.,4,28C
406,Male,13,.,4,28C
406,Male,13,19,4,28C
406,Male,13,17,4,28C
406,Female,13,26,4,28C
406,Female,13,24,4,28C
406,Female,13,19,4,28C
406,Male,14,24,4,28C
406,Male,14,17,4,28C
406,Male,14,14,4,28C
406,Female,14,24,4,28C
406,Female,14,19,4,28C
406,Female,14,3,4,28C
406,Male,15,28,4,28C
406,Male,15,26,4,28C
406,Male,15,24,4,28C
406,Female,15,38,4,28C
406,Female,15,33,4,28C
406,Female,15,10,4,28C
406,Male,16,27,4,28C
406,Male,16,19,4,28C
406,Male,16,5,4,28C
406,Female,16,31,4,28C
406,Female,16,24,4,28C
406,Female,16,24,4,28C
406,Male,17,.,4,28C
406,Male,17,28,4,28C
406,Male,17,28,4,28C
406,Female,17,42,4,28C
406,Female,17,.,4,28C
406,Female,17,4,4,28C
406,Male,18,.,4,28C
406,Male,18,11,4,28C
406,Male,18,1,4,28C
406,Female,18,46,4,28C
406,Female,18,22,4,28C
406,Female,18,18,4,28C
406,Male,19,23,4,28C
406,Male,19,21,4,28C
406,Male,19,16,4,28C
406,Female,19,28,4,28C
406,Female,19,21,4,28C
406,Female,19,16,4,28C
406,Male,20,32,4,28C
406,Male,20,30,4,28C
406,Male,20,21,4,28C
406,Female,20,30,4,28C
406,Female,20,21,4,28C
406,Female,20,21,4,28C
406,Male,21,28,4,28C
406,Male,21,21,4,28C
406,Male,21,14,4,28C
406,Female,21,35,4,28C
406,Female,21,28,4,28C
406,Female,21,25,4,28C
406,Male,22,39,4,28C
406,Male,22,30,4,28C
406,Male,22,21,4,28C
406,Female,22,37,4,28C
406,Female,22,25,4,28C
406,Female,22,21,4,28C
406,Male,23,21,4,28C
406,Male,23,21,4,28C
406,Male,23,21,4,28C
406,Female,23,30,4,28C
406,Female,23,28,4,28C
406,Female,23,18,4,28C
406,Male,24,24,4,28C
406,Male,24,21,4,28C
406,Male,24,10,4,28C
406,Female,24,32,4,28C
406,Female,24,28,4,28C
406,Female,24,11,4,28C
409,Male,1,17,2,28C
409,Male,1,13,2,28C
409,Male,1,13,2,28C
409,Female,1,40,2,28C
409,Female,1,32,2,28C
409,Female,1,24,2,28C
409,Male,2,17,2,28C
409,Male,2,17,2,28C
409,Male,2,13,2,28C
409,Female,2,31,2,28C
409,Female,2,26,2,28C
409,Female,2,21,2,28C
409,Male,3,19,2,28C
409,Male,3,17,2,28C
409,Male,3,10,2,28C
409,Female,3,40,2,28C
409,Female,3,18,2,28C
409,Female,3,12,2,28C
409,Male,4,27,2,28C
409,Male,4,27,2,28C
409,Male,4,17,2,28C
409,Female,4,24,2,28C
409,Female,4,17,2,28C
409,Female,4,13,2,28C
409,Male,5,21,2,28C
409,Male,5,17,2,28C
409,Male,5,17,2,28C
409,Female,5,38,2,28C
409,Female,5,28,2,28C
409,Female,5,13,2,28C
409,Male,6,24,2,28C
409,Male,6,18,2,28C
409,Male,6,12,2,28C
409,Female,6,33,2,28C
409,Female,6,33,2,28C
409,Female,6,20,2,28C
409,Male,7,18,2,28C
409,Male,7,14,2,28C
409,Male,7,3,2,28C
409,Female,7,35,2,28C
409,Female,7,33,2,28C
409,Female,7,28,2,28C
409,Male,8,19,2,28C
409,Male,8,19,2,28C
409,Male,8,10,2,28C
409,Female,8,31,2,28C
409,Female,8,28,2,28C
409,Female,8,7,2,28C
409,Male,9,24,2,28C
409,Male,9,18,2,28C
409,Male,9,13,2,28C
409,Female,9,40,2,28C
409,Female,9,28,2,28C
409,Female,9,18,2,28C
409,Male,10,31,2,28C
409,Male,10,18,2,28C
409,Male,10,17,2,28C
409,Female,10,35,2,28C
409,Female,10,34,2,28C
409,Female,10,17,2,28C
409,Male,11,17,2,28C
409,Male,11,14,2,28C
409,Male,11,12,2,28C
409,Female,11,24,2,28C
409,Female,11,24,2,28C
409,Female,11,24,2,28C
409,Male,12,24,2,28C
409,Male,12,20,2,28C
409,Male,12,10,2,28C
409,Female,12,31,2,28C
409,Female,12,28,2,28C
409,Female,12,24,2,28C
409,Male,13,24,2,28C
409,Male,13,19,2,28C
409,Male,13,17,2,28C
409,Female,13,40,2,28C
409,Female,13,24,2,28C
409,Female,13,24,2,28C
409,Male,14,.,2,28C
409,Male,14,17,2,28C
409,Male,14,17,2,28C
409,Female,14,.,2,28C
409,Female,14,41,2,28C
409,Female,14,31,2,28C
409,Male,15,14,2,28C
409,Male,15,14,2,28C
409,Male,15,12,2,28C
409,Female,15,33,2,28C
409,Female,15,26,2,28C
409,Female,15,12,2,28C
409,Male,16,.,2,28C
409,Male,16,.,2,28C
409,Male,16,.,2,28C
409,Female,16,.,2,28C
409,Female,16,.,2,28C
409,Female,16,.,2,28C
409,Male,17,24,2,28C
409,Male,17,19,2,28C
409,Male,17,10,2,28C
409,Female,17,41,2,28C
409,Female,17,14,2,28C
409,Female,17,3,2,28C
409,Male,18,20,2,28C
409,Male,18,17,2,28C
409,Male,18,17,2,28C
409,Female,18,.,2,28C
409,Female,18,31,2,28C
409,Female,18,24,2,28C
409,Male,19,34,2,28C
409,Male,19,.,2,28C
409,Male,19,19,2,28C
409,Female,19,34,2,28C
409,Female,19,27,2,28C
409,Female,19,24,2,28C
409,Male,20,17,2,28C
409,Male,20,14,2,28C
409,Male,20,14,2,28C
409,Female,20,35,2,28C
409,Female,20,39,2,28C
409,Female,20,31,2,28C
409,Male,21,20,2,28C
409,Male,21,17,2,28C
409,Male,21,17,2,28C
409,Female,21,39,2,28C
409,Female,21,17,2,28C
409,Female,21,17,2,28C
409,Male,22,24,2,28C
409,Male,22,19,2,28C
409,Male,22,12,2,28C
409,Female,22,32,2,28C
409,Female,22,19,2,28C
409,Female,22,3,2,28C
409,Male,23,28,2,28C
409,Male,23,17,2,28C
409,Male,23,17,2,28C
409,Female,23,17,2,28C
409,Female,23,3,2,28C
409,Female,23,3,2,28C
409,Male,24,19,2,28C
409,Male,24,19,2,28C
409,Male,24,17,2,28C
409,Female,24,31,2,28C
409,Female,24,24,2,28C
409,Female,24,17,2,28C
426,Male,1,.,3,28C
426,Male,1,38,3,28C
426,Male,1,38,3,28C
426,Female,1,42,3,28C
426,Female,1,.,3,28C
426,Female,1,17,3,28C
426,Male,2,38,3,28C
426,Male,2,19,3,28C
426,Male,2,18,3,28C
426,Female,2,18,3,28C
426,Female,2,17,3,28C
426,Female,2,3,3,28C
426,Male,3,24,3,28C
426,Male,3,19,3,28C
426,Male,3,18,3,28C
426,Female,3,28,3,28C
426,Female,3,17,3,28C
426,Female,3,10,3,28C
426,Male,4,38,3,28C
426,Male,4,.,3,28C
426,Male,4,31,3,28C
426,Female,4,38,3,28C
426,Female,4,24,3,28C
426,Female,4,17,3,28C
426,Male,5,45,3,28C
426,Male,5,31,3,28C
426,Male,5,4,3,28C
426,Female,5,24,3,28C
426,Female,5,17,3,28C
426,Female,5,12,3,28C
426,Male,6,45,3,28C
426,Male,6,27,3,28C
426,Male,6,26,3,28C
426,Female,6,31,3,28C
426,Female,6,31,3,28C
426,Female,6,31,3,28C
426,Male,7,42,3,28C
426,Male,7,17,3,28C
426,Male,7,10,3,28C
426,Female,7,39,3,28C
426,Female,7,19,3,28C
426,Female,7,19,3,28C
426,Male,8,39,3,28C
426,Male,8,30,3,28C
426,Male,8,14,3,28C
426,Female,8,35,3,28C
426,Female,8,21,3,28C
426,Female,8,11,3,28C
426,Male,9,30,3,28C
426,Male,9,30,3,28C
426,Male,9,30,3,28C
426,Female,9,31,3,28C
426,Female,9,28,3,28C
426,Female,9,14,3,28C
426,Male,10,.,3,28C
426,Male,10,.,3,28C
426,Male,10,.,3,28C
426,Female,10,.,3,28C
426,Female,10,.,3,28C
426,Female,10,.,3,28C
426,Male,11,42,3,28C
426,Male,11,39,3,28C
426,Male,11,28,3,28C
426,Female,11,35,3,28C
426,Female,11,28,3,28C
426,Female,11,28,3,28C
426,Male,12,30,3,28C
426,Male,12,23,3,28C
426,Male,12,23,3,28C
426,Female,12,43,3,28C
426,Female,12,.,3,28C
426,Female,12,23,3,28C
426,Male,13,33,3,28C
426,Male,13,24,3,28C
426,Male,13,.,3,28C
426,Female,13,38,3,28C
426,Female,13,.,3,28C
426,Female,13,21,3,28C
426,Male,14,45,3,28C
426,Male,14,40,3,28C
426,Male,14,24,3,28C
426,Female,14,41,3,28C
426,Female,14,38,3,28C
426,Female,14,33,3,28C
426,Male,15,33,3,28C
426,Male,15,26,3,28C
426,Male,15,26,3,28C
426,Female,15,17,3,28C
426,Female,15,7,3,28C
426,Female,15,3,3,28C
426,Male,16,24,3,28C
426,Male,16,24,3,28C
426,Male,16,17,3,28C
426,Female,16,17,3,28C
426,Female,16,17,3,28C
426,Female,16,3,3,28C
426,Male,17,26,3,28C
426,Male,17,19,3,28C
426,Male,17,3,3,28C
426,Female,17,34,3,28C
426,Female,17,33,3,28C
426,Female,17,31,3,28C
426,Male,18,35,3,28C
426,Male,18,36,3,28C
426,Male,18,33,3,28C
426,Female,18,45,3,28C
426,Female,18,24,3,28C
426,Female,18,24,3,28C
426,Male,19,40,3,28C
426,Male,19,25,3,28C
426,Male,19,3,3,28C
426,Female,19,45,3,28C
426,Female,19,45,3,28C
426,Female,19,27,3,28C
426,Male,20,42,3,28C
426,Male,20,38,3,28C
426,Male,20,17,3,28C
426,Female,20,32,3,28C
426,Female,20,25,3,28C
426,Female,20,3,3,28C
426,Male,21,35,3,28C
426,Male,21,32,3,28C
426,Male,21,30,3,28C
426,Female,21,25,3,28C
426,Female,21,21,3,28C
426,Female,21,21,3,28C
426,Male,22,36,3,28C
426,Male,22,21,3,28C
426,Male,22,14,3,28C
426,Female,22,24,3,28C
426,Female,22,18,3,28C
426,Female,22,16,3,28C
426,Male,23,32,3,28C
426,Male,23,23,3,28C
426,Male,23,21,3,28C
426,Female,23,37,3,28C
426,Female,23,21,3,28C
426,Female,23,15,3,28C
426,Male,24,42,3,28C
426,Male,24,37,3,28C
426,Male,24,35,3,28C
426,Female,24,21,3,28C
426,Female,24,18,3,28C
426,Female,24,18,3,28C
427,Female,1,17,1,28C
427,Female,1,28,1,28C
427,Female,1,39,1,28C
427,Male,1,24,1,28C
427,Male,1,25,1,28C
427,Male,1,28,1,28C
427,Female,2,.,1,28C
427,Female,2,39,1,28C
427,Female,2,44,1,28C
427,Male,2,16,1,28C
427,Male,2,32,1,28C
427,Male,2,39,1,28C
427,Female,3,35,1,28C
427,Female,3,37,1,28C
427,Female,3,39,1,28C
427,Male,3,14,1,28C
427,Male,3,18,1,28C
427,Male,3,21,1,28C
427,Female,4,7,1,28C
427,Female,4,32,1,28C
427,Female,4,39,1,28C
427,Male,4,25,1,28C
427,Male,4,28,1,28C
427,Male,4,.,1,28C
427,Female,5,8,1,28C
427,Female,5,21,1,28C
427,Female,5,42,1,28C
427,Male,5,21,1,28C
427,Male,5,21,1,28C
427,Male,5,.,1,28C
427,Female,6,37,1,28C
427,Female,6,39,1,28C
427,Female,6,39,1,28C
427,Male,6,.,1,28C
427,Male,6,21,1,28C
427,Male,6,21,1,28C
427,Female,7,30,1,28C
427,Female,7,37,1,28C
427,Female,7,42,1,28C
427,Male,7,18,1,28C
427,Male,7,28,1,28C
427,Male,7,.,1,28C
427,Female,8,.,1,28C
427,Female,8,35,1,28C
427,Female,8,35,1,28C
427,Male,8,21,1,28C
427,Male,8,21,1,28C
427,Male,8,28,1,28C
427,Female,9,30,1,28C
427,Female,9,31,1,28C
427,Female,9,32,1,28C
427,Male,9,21,1,28C
427,Male,9,25,1,28C
427,Male,9,32,1,28C
427,Female,10,31,1,28C
427,Female,10,35,1,28C
427,Female,10,35,1,28C
427,Male,10,18,1,28C
427,Male,10,22,1,28C
427,Male,10,28,1,28C
427,Female,11,.,1,28C
427,Female,11,35,1,28C
427,Female,11,42,1,28C
427,Male,11,25,1,28C
427,Male,11,.,1,28C
427,Male,11,42,1,28C
427,Female,12,37,1,28C
427,Female,12,37,1,28C
427,Female,12,42,1,28C
427,Male,12,.,1,28C
427,Male,12,21,1,28C
427,Male,12,21,1,28C
427,Female,13,49,1,28C
427,Female,13,.,1,28C
427,Female,13,39,1,28C
427,Male,13,28,1,28C
427,Male,13,25,1,28C
427,Male,13,21,1,28C
427,Female,14,35,1,28C
427,Female,14,17,1,28C
