Treatment,Gene,Rep,Sex,Age
25C/Std,NepYr,21,Male,63
25C/Std,NepYr,22,Male,77
25C/Std,NepYr,23,Male,84
25C/Std,NepYr,24,Male,42
25C/Std,NepYr,25,Male,21
25C/Std,NepYr,26,Male,65
25C/Std,NepYr,28,Male,2
25C/Std,NepYr,29,Male,70
25C/Std,NepYr,30,Male,67
25C/Std,NepYr,31,Male,25
25C/Std,NepYr,17,Male,77
25C/Std,NepYr,18,Male,45
25C/Std,NepYr,19,Male,49
25C/Std,NepYr,20,Male,74
25C/Std,NepYr,21,Male,88
25C/Std,NepYr,22,Male,77
25C/Std,NepYr,23,Male,84
25C/Std,NepYr,24,Male,56
25C/Std,NepYr,25,Male,74
25C/Std,NepYr,26,Male,81
25C/Std,NepYr,27,Male,80
25C/Std,NepYr,28,Male,35
25C/Std,NepYr,29,Male,88
25C/Std,NepYr,30,Male,70
25C/Std,NepYr,31,Male,84
25C/Std,NepYr,32,Male,98
25C/Std,olf413,1,Female,72
25C/Std,olf413,2,Female,51
25C/Std,olf413,3,Female,11
25C/Std,olf413,4,Female,38
25C/Std,olf413,5,Female,70
25C/Std,olf413,6,Female,28
25C/Std,olf413,7,Female,70
25C/Std,olf413,8,Female,65
25C/Std,olf413,9,Female,42
25C/Std,olf413,10,Female,72
25C/Std,olf413,11,Female,65
25C/Std,olf413,12,Female,56
25C/Std,olf413,14,Female,67
25C/Std,olf413,15,Female,28
25C/Std,olf413,16,Female,45
25C/Std,olf413,1,Female,74
25C/Std,olf413,2,Female,81
25C/Std,olf413,3,Female,70
25C/Std,olf413,4,Female,59
25C/Std,olf413,5,Female,81
25C/Std,olf413,6,Female,84
25C/Std,olf413,7,Female,77
25C/Std,olf413,8,Female,74
25C/Std,olf413,9,Female,65
25C/Std,olf413,10,Female,77
25C/Std,olf413,11,Female,72
25C/Std,olf413,12,Female,65
25C/Std,olf413,13,Female,77
25C/Std,olf413,14,Female,70
25C/Std,olf413,15,Female,77
25C/Std,olf413,16,Female,67
25C/Std,olf413,1,Female,74
25C/Std,olf413,2,Female,56
25C/Std,olf413,3,Female,70
25C/Std,olf413,4,Female,51
25C/Std,olf413,5,Female,70
25C/Std,olf413,6,Female,70
25C/Std,olf413,7,Female,77
25C/Std,olf413,8,Female,67
25C/Std,olf413,9,Female,65
25C/Std,olf413,10,Female,74
25C/Std,olf413,11,Female,72
25C/Std,olf413,12,Female,56
25C/Std,olf413,13,Female,77
25C/Std,olf413,14,Female,70
25C/Std,olf413,15,Female,77
25C/Std,olf413,16,Female,63
25C/Std,olf413,33,Female,77
25C/Std,olf413,35,Female,84
25C/Std,olf413,37,Female,77
25C/Std,olf413,38,Female,77
25C/Std,olf413,39,Female,70
25C/Std,olf413,40,Female,85
25C/Std,olf413,41,Female,70
25C/Std,olf413,42,Female,67
25C/Std,olf413,43,Female,74
25C/Std,olf413,44,Female,70
25C/Std,olf413,45,Female,70
25C/Std,olf413,46,Female,79
25C/Std,olf413,48,Female,84
25C/Std,olf413,33,Female,70
25C/Std,olf413,34,Female,49
25C/Std,olf413,35,Female,28
25C/Std,olf413,37,Female,43
25C/Std,olf413,38,Female,37
25C/Std,olf413,39,Female,58
25C/Std,olf413,40,Female,70
25C/Std,olf413,41,Female,63
25C/Std,olf413,42,Female,60
25C/Std,olf413,43,Female,63
25C/Std,olf413,44,Female,32
25C/Std,olf413,45,Female,56
25C/Std,olf413,46,Female,71
25C/Std,olf413,47,Female,53
25C/Std,olf413,48,Female,70
25C/Std,olf413,33,Female,70
25C/Std,olf413,34,Female,59
25C/Std,olf413,35,Female,77
25C/Std,olf413,37,Female,65
25C/Std,olf413,38,Female,46
25C/Std,olf413,39,Female,63
25C/Std,olf413,40,Female,74
25C/Std,olf413,41,Female,63
25C/Std,olf413,42,Female,65
25C/Std,olf413,43,Female,67
25C/Std,olf413,44,Female,63
25C/Std,olf413,45,Female,56
25C/Std,olf413,46,Female,77
25C/Std,olf413,47,Female,63
25C/Std,olf413,18,Female,65
25C/Std,olf413,19,Female,70
25C/Std,olf413,20,Female,70
25C/Std,olf413,21,Female,77
25C/Std,olf413,22,Female,77
25C/Std,olf413,23,Female,84
25C/Std,olf413,24,Female,77
25C/Std,olf413,25,Female,63
25C/Std,olf413,27,Female,91
25C/Std,olf413,28,Female,81
25C/Std,olf413,29,Female,70
25C/Std,olf413,30,Female,72
25C/Std,olf413,31,Female,84
25C/Std,olf413,32,Female,63
25C/Std,olf413,17,Female,70
25C/Std,olf413,18,Female,38
25C/Std,olf413,19,Female,28
25C/Std,olf413,20,Female,46
25C/Std,olf413,21,Female,21
25C/Std,olf413,22,Female,30
25C/Std,olf413,23,Female,58
25C/Std,olf413,24,Female,70
25C/Std,olf413,25,Female,24
25C/Std,olf413,27,Female,23
25C/Std,olf413,28,Female,42
25C/Std,olf413,29,Female,60
25C/Std,olf413,30,Female,35
25C/Std,olf413,32,Female,56
25C/Std,olf413,17,Female,70
25C/Std,olf413,18,Female,63
25C/Std,olf413,19,Female,53
25C/Std,olf413,20,Female,56
25C/Std,olf413,21,Female,37
25C/Std,olf413,22,Female,72
25C/Std,olf413,23,Female,67
25C/Std,olf413,24,Female,70
25C/Std,olf413,25,Female,63
25C/Std,olf413,27,Female,72
25C/Std,olf413,28,Female,44
25C/Std,olf413,29,Female,65
25C/Std,olf413,30,Female,53
25C/Std,olf413,31,Female,67
25C/Std,olf413,32,Female,63
25C/Std,olf413,1,Male,56
25C/Std,olf413,2,Male,60
25C/Std,olf413,3,Male,58
25C/Std,olf413,4,Male,72
25C/Std,olf413,5,Male,30
25C/Std,olf413,6,Male,58
25C/Std,olf413,7,Male,53
25C/Std,olf413,8,Male,49
25C/Std,olf413,9,Male,39
25C/Std,olf413,10,Male,63
25C/Std,olf413,11,Male,64
25C/Std,olf413,12,Male,56
25C/Std,olf413,14,Male,35
25C/Std,olf413,15,Male,56
25C/Std,olf413,16,Male,58
25C/Std,olf413,1,Male,77
25C/Std,olf413,2,Male,70
25C/Std,olf413,3,Male,65
25C/Std,olf413,4,Male,98
25C/Std,olf413,5,Male,77
25C/Std,olf413,6,Male,77
25C/Std,olf413,7,Male,70
25C/Std,olf413,8,Male,64
25C/Std,olf413,10,Male,77
25C/Std,olf413,11,Male,91
25C/Std,olf413,12,Male,58
25C/Std,olf413,13,Male,53
25C/Std,olf413,14,Male,70
25C/Std,olf413,15,Male,77
25C/Std,olf413,16,Male,63
25C/Std,olf413,1,Male,72
25C/Std,olf413,2,Male,70
25C/Std,olf413,3,Male,65
25C/Std,olf413,5,Male,70
25C/Std,olf413,6,Male,63
25C/Std,olf413,7,Male,65
25C/Std,olf413,8,Male,49
25C/Std,olf413,9,Male,56
25C/Std,olf413,10,Male,77
25C/Std,olf413,11,Male,70
25C/Std,olf413,12,Male,58
25C/Std,olf413,13,Male,51
25C/Std,olf413,14,Male,65
25C/Std,olf413,15,Male,63
25C/Std,olf413,16,Male,63
25C/Std,olf413,35,Male,65
25C/Std,olf413,37,Male,77
25C/Std,olf413,38,Male,51
25C/Std,olf413,39,Male,65
25C/Std,olf413,41,Male,71
25C/Std,olf413,42,Male,58
25C/Std,olf413,43,Male,60
25C/Std,olf413,44,Male,60
25C/Std,olf413,46,Male,84
25C/Std,olf413,47,Male,56
25C/Std,olf413,48,Male,63
25C/Std,olf413,33,Male,70
25C/Std,olf413,34,Male,63
25C/Std,olf413,35,Male,49
25C/Std,olf413,37,Male,42
25C/Std,olf413,38,Male,49
25C/Std,olf413,39,Male,58
25C/Std,olf413,40,Male,56
25C/Std,olf413,41,Male,35
25C/Std,olf413,42,Male,56
25C/Std,olf413,43,Male,28
25C/Std,olf413,44,Male,49
25C/Std,olf413,45,Male,30
25C/Std,olf413,46,Male,2
25C/Std,olf413,47,Male,51
25C/Std,olf413,48,Male,46
25C/Std,olf413,33,Male,70
25C/Std,olf413,34,Male,63
25C/Std,olf413,35,Male,65
25C/Std,olf413,37,Male,42
25C/Std,olf413,38,Male,51
25C/Std,olf413,39,Male,60
25C/Std,olf413,40,Male,65
25C/Std,olf413,42,Male,56
25C/Std,olf413,43,Male,49
25C/Std,olf413,44,Male,56
25C/Std,olf413,45,Male,63
25C/Std,olf413,46,Male,60
25C/Std,olf413,47,Male,53
25C/Std,olf413,48,Male,49
25C/Std,olf413,17,Male,70
25C/Std,olf413,18,Male,77
25C/Std,olf413,19,Male,51
25C/Std,olf413,20,Male,59
25C/Std,olf413,21,Male,112
25C/Std,olf413,22,Male,72
25C/Std,olf413,23,Male,77
25C/Std,olf413,25,Male,63
25C/Std,olf413,27,Male,77
25C/Std,olf413,29,Male,63
25C/Std,olf413,30,Male,65
25C/Std,olf413,31,Male,70
25C/Std,olf413,32,Male,63
25C/Std,olf413,17,Male,7
25C/Std,olf413,19,Male,14
25C/Std,olf413,20,Male,37
25C/Std,olf413,21,Male,49
25C/Std,olf413,23,Male,63
25C/Std,olf413,24,Male,51
25C/Std,olf413,25,Male,44
25C/Std,olf413,28,Male,4
25C/Std,olf413,30,Male,50
25C/Std,olf413,31,Male,52
25C/Std,olf413,32,Male,37
25C/Std,olf413,17,Male,59
25C/Std,olf413,18,Male,70
25C/Std,olf413,19,Male,49
25C/Std,olf413,20,Male,56
25C/Std,olf413,21,Male,70
25C/Std,olf413,22,Male,67
25C/Std,olf413,24,Male,56
25C/Std,olf413,25,Male,46
25C/Std,olf413,27,Male,46
25C/Std,olf413,28,Male,42
25C/Std,olf413,29,Male,56
25C/Std,olf413,30,Male,63
25C/Std,olf413,31,Male,63
25C/Std,olf413,32,Male,63
25C/Std,osp,1,Female,11
25C/Std,osp,2,Female,35
25C/Std,osp,3,Female,25
25C/Std,osp,4,Female,46
25C/Std,osp,5,Female,25
25C/Std,osp,6,Female,21
25C/Std,osp,7,Female,23
25C/Std,osp,8,Female,28
25C/Std,osp,9,Female,21
25C/Std,osp,10,Female,35
25C/Std,osp,11,Female,58
25C/Std,osp,12,Female,7
25C/Std,osp,13,Female,73
25C/Std,osp,14,Female,63
25C/Std,osp,15,Female,21
25C/Std,osp,16,Female,7
25C/Std,osp,1,Female,49
25C/Std,osp,2,Female,74
25C/Std,osp,3,Female,72
25C/Std,osp,5,Female,67
25C/Std,osp,6,Female,84
25C/Std,osp,7,Female,60
25C/Std,osp,8,Female,42
25C/Std,osp,9,Female,51
25C/Std,osp,10,Female,49
25C/Std,osp,11,Female,72
25C/Std,osp,12,Female,35
25C/Std,osp,13,Female,77
25C/Std,osp,14,Female,77
25C/Std,osp,16,Female,56
25C/Std,osp,1,Female,28
25C/Std,osp,2,Female,73
25C/Std,osp,3,Female,70
25C/Std,osp,4,Female,49
25C/Std,osp,5,Female,51
25C/Std,osp,6,Female,56
25C/Std,osp,7,Female,28
25C/Std,osp,8,Female,35
25C/Std,osp,9,Female,51
25C/Std,osp,10,Female,44
25C/Std,osp,11,Female,63
25C/Std,osp,12,Female,11
25C/Std,osp,14,Female,67
25C/Std,osp,15,Female,32
25C/Std,osp,16,Female,21
25C/Std,osp,33,Female,77
25C/Std,osp,34,Female,28
25C/Std,osp,36,Female,56
25C/Std,osp,38,Female,49
25C/Std,osp,39,Female,56
25C/Std,osp,40,Female,39
25C/Std,osp,41,Female,58
25C/Std,osp,43,Female,79
25C/Std,osp,44,Female,63
25C/Std,osp,45,Female,66
25C/Std,osp,46,Female,44
25C/Std,osp,47,Female,46
25C/Std,osp,48,Female,77
25C/Std,osp,33,Female,24
25C/Std,osp,34,Female,24
25C/Std,osp,35,Female,16
25C/Std,osp,36,Female,42
25C/Std,osp,37,Female,46
25C/Std,osp,38,Female,18
25C/Std,osp,39,Female,46
25C/Std,osp,40,Female,24
25C/Std,osp,41,Female,9
25C/Std,osp,43,Female,56
25C/Std,osp,44,Female,7
25C/Std,osp,45,Female,21
25C/Std,osp,46,Female,7
25C/Std,osp,47,Female,23
25C/Std,osp,48,Female,2
25C/Std,osp,33,Female,53
25C/Std,osp,34,Female,24
25C/Std,osp,35,Female,35
25C/Std,osp,36,Female,49
25C/Std,osp,37,Female,56
25C/Std,osp,38,Female,39
25C/Std,osp,39,Female,49
25C/Std,osp,40,Female,29
25C/Std,osp,41,Female,51
25C/Std,osp,43,Female,70
25C/Std,osp,44,Female,42
25C/Std,osp,45,Female,32
25C/Std,osp,46,Female,7
25C/Std,osp,47,Female,42
25C/Std,osp,48,Female,7
25C/Std,osp,17,Female,84
25C/Std,osp,19,Female,52
25C/Std,osp,20,Female,42
25C/Std,osp,22,Female,73
25C/Std,osp,24,Female,77
25C/Std,osp,25,Female,77
25C/Std,osp,26,Female,58
25C/Std,osp,27,Female,77
25C/Std,osp,28,Female,70
25C/Std,osp,29,Female,60
25C/Std,osp,30,Female,71
25C/Std,osp,31,Female,73
25C/Std,osp,32,Female,70
25C/Std,osp,17,Female,63
25C/Std,osp,18,Female,21
25C/Std,osp,19,Female,18
25C/Std,osp,20,Female,7
25C/Std,osp,21,Female,7
25C/Std,osp,22,Female,21
25C/Std,osp,23,Female,42
25C/Std,osp,24,Female,28
25C/Std,osp,25,Female,14
25C/Std,osp,26,Female,25
25C/Std,osp,27,Female,25
25C/Std,osp,28,Female,25
25C/Std,osp,29,Female,30
25C/Std,osp,30,Female,37
25C/Std,osp,31,Female,7
25C/Std,osp,32,Female,28
25C/Std,osp,17,Female,70
25C/Std,osp,18,Female,35
25C/Std,osp,19,Female,35
25C/Std,osp,20,Female,21
25C/Std,osp,21,Female,23
25C/Std,osp,22,Female,49
25C/Std,osp,23,Female,51
25C/Std,osp,24,Female,70
25C/Std,osp,25,Female,28
25C/Std,osp,26,Female,51
25C/Std,osp,27,Female,67
25C/Std,osp,28,Female,49
25C/Std,osp,29,Female,56
25C/Std,osp,30,Female,42
25C/Std,osp,31,Female,57
25C/Std,osp,32,Female,60
25C/Std,osp,1,Male,70
25C/Std,osp,3,Male,52
25C/Std,osp,4,Male,28
25C/Std,osp,5,Male,14
25C/Std,osp,6,Male,70
25C/Std,osp,7,Male,21
25C/Std,osp,8,Male,53
25C/Std,osp,9,Male,1
25C/Std,osp,11,Male,63
25C/Std,osp,12,Male,77
25C/Std,osp,14,Male,39
25C/Std,osp,16,Male,60
25C/Std,osp,1,Male,72
25C/Std,osp,3,Male,70
25C/Std,osp,4,Male,35
25C/Std,osp,5,Male,56
25C/Std,osp,6,Male,94
25C/Std,osp,7,Male,33
25C/Std,osp,8,Male,87
25C/Std,osp,9,Male,44
25C/Std,osp,10,Male,63
25C/Std,osp,11,Male,77
25C/Std,osp,12,Male,84
25C/Std,osp,13,Male,72
25C/Std,osp,14,Male,59
25C/Std,osp,16,Male,72
25C/Std,osp,3,Male,70
25C/Std,osp,5,Male,51
25C/Std,osp,6,Male,70
25C/Std,osp,7,Male,28
25C/Std,osp,8,Male,58
25C/Std,osp,10,Male,51
25C/Std,osp,11,Male,67
25C/Std,osp,12,Male,84
25C/Std,osp,13,Male,51
25C/Std,osp,14,Male,43
25C/Std,osp,16,Male,63
25C/Std,osp,33,Male,70
25C/Std,osp,34,Male,86
25C/Std,osp,35,Male,77
25C/Std,osp,36,Male,77
25C/Std,osp,37,Male,77
25C/Std,osp,38,Male,63
25C/Std,osp,40,Male,77
25C/Std,osp,41,Male,63
25C/Std,osp,43,Male,74
25C/Std,osp,44,Male,56
25C/Std,osp,45,Male,84
25C/Std,osp,46,Male,77
25C/Std,osp,47,Male,58
25C/Std,osp,48,Male,84
25C/Std,osp,35,Male,64
25C/Std,osp,36,Male,70
25C/Std,osp,37,Male,59
25C/Std,osp,38,Male,53
25C/Std,osp,39,Male,44
25C/Std,osp,40,Male,70
25C/Std,osp,41,Male,49
25C/Std,osp,44,Male,11
25C/Std,osp,45,Male,23
25C/Std,osp,46,Male,39
25C/Std,osp,47,Male,36
25C/Std,osp,48,Male,7
25C/Std,osp,33,Male,63
25C/Std,osp,34,Male,85
25C/Std,osp,36,Male,70
25C/Std,osp,37,Male,60
25C/Std,osp,38,Male,56
25C/Std,osp,39,Male,46
25C/Std,osp,40,Male,77
25C/Std,osp,41,Male,57
25C/Std,osp,43,Male,63
25C/Std,osp,44,Male,53
25C/Std,osp,45,Male,77
25C/Std,osp,46,Male,63
25C/Std,osp,47,Male,42
25C/Std,osp,48,Male,60
25C/Std,osp,17,Male,81
25C/Std,osp,18,Male,78
25C/Std,osp,19,Male,86
25C/Std,osp,20,Male,84
25C/Std,osp,21,Male,98
25C/Std,osp,22,Male,74
25C/Std,osp,23,Male,63
25C/Std,osp,24,Male,119
25C/Std,osp,26,Male,85
25C/Std,osp,28,Male,77
25C/Std,osp,29,Male,84
25C/Std,osp,30,Male,77
25C/Std,osp,31,Male,72
25C/Std,osp,32,Male,85
25C/Std,osp,17,Male,30
25C/Std,osp,18,Male,73
25C/Std,osp,20,Male,56
25C/Std,osp,21,Male,67
25C/Std,osp,22,Male,49
25C/Std,osp,23,Male,56
25C/Std,osp,24,Male,70
25C/Std,osp,25,Male,73
25C/Std,osp,26,Male,49
25C/Std,osp,27,Male,44
25C/Std,osp,28,Male,53
25C/Std,osp,29,Male,56
25C/Std,osp,30,Male,4
25C/Std,osp,31,Male,56
25C/Std,osp,32,Male,9
25C/Std,osp,17,Male,57
25C/Std,osp,18,Male,77
25C/Std,osp,19,Male,72
25C/Std,osp,21,Male,84
25C/Std,osp,22,Male,49
25C/Std,osp,24,Male,70
25C/Std,osp,25,Male,77
25C/Std,osp,26,Male,63
25C/Std,osp,27,Male,53
25C/Std,osp,28,Male,70
25C/Std,osp,30,Male,42
25C/Std,osp,31,Male,65
25C/Std,osp,32,Male,74
25C/Std,PGRP-LA,1,Female,43
25C/Std,PGRP-LA,2,Female,66
25C/Std,PGRP-LA,3,Female,22
25C/Std,PGRP-LA,4,Female,4
25C/Std,PGRP-LA,5,Female,84
25C/Std,PGRP-LA,6,Female,26
25C/Std,PGRP-LA,7,Female,70
25C/Std,PGRP-LA,8,Female,28
25C/Std,PGRP-LA,9,Female,70
25C/Std,PGRP-LA,10,Female,67
25C/Std,PGRP-LA,11,Female,38
25C/Std,PGRP-LA,12,Female,31
25C/Std,PGRP-LA,14,Female,37
25C/Std,PGRP-LA,15,Female,70
25C/Std,PGRP-LA,16,Female,63
25C/Std,PGRP-LA,1,Female,84
25C/Std,PGRP-LA,3,Female,77
25C/Std,PGRP-LA,4,Female,84
25C/Std,PGRP-LA,5,Female,87
25C/Std,PGRP-LA,6,Female,88
25C/Std,PGRP-LA,7,Female,77
25C/Std,PGRP-LA,8,Female,70
25C/Std,PGRP-LA,9,Female,86
25C/Std,PGRP-LA,10,Female,72
25C/Std,PGRP-LA,12,Female,91
25C/Std,PGRP-LA,14,Female,63
25C/Std,PGRP-LA,15,Female,77
25C/Std,PGRP-LA,16,Female,79
25C/Std,PGRP-LA,1,Female,81
25C/Std,PGRP-LA,2,Female,70
25C/Std,PGRP-LA,4,Female,15
25C/Std,PGRP-LA,5,Female,87
25C/Std,PGRP-LA,6,Female,81
25C/Std,PGRP-LA,7,Female,77
25C/Std,PGRP-LA,8,Female,37
25C/Std,PGRP-LA,9,Female,81
25C/Std,PGRP-LA,10,Female,70
25C/Std,PGRP-LA,11,Female,77
25C/Std,PGRP-LA,12,Female,35
25C/Std,PGRP-LA,14,Female,63
25C/Std,PGRP-LA,15,Female,70
25C/Std,PGRP-LA,16,Female,79
25C/Std,PGRP-LA,33,Female,84
25C/Std,PGRP-LA,34,Female,91
25C/Std,PGRP-LA,36,Female,84
25C/Std,PGRP-LA,37,Female,84
25C/Std,PGRP-LA,38,Female,52
25C/Std,PGRP-LA,39,Female,91
25C/Std,PGRP-LA,40,Female,77
25C/Std,PGRP-LA,41,Female,74
25C/Std,PGRP-LA,43,Female,91
25C/Std,PGRP-LA,44,Female,72
25C/Std,PGRP-LA,45,Female,84
25C/Std,PGRP-LA,46,Female,88
25C/Std,PGRP-LA,47,Female,77
25C/Std,PGRP-LA,34,Female,72
25C/Std,PGRP-LA,35,Female,22
25C/Std,PGRP-LA,36,Female,3
25C/Std,PGRP-LA,37,Female,49
25C/Std,PGRP-LA,38,Female,49
25C/Std,PGRP-LA,39,Female,77
25C/Std,PGRP-LA,40,Female,56
25C/Std,PGRP-LA,41,Female,56
25C/Std,PGRP-LA,43,Female,77
25C/Std,PGRP-LA,44,Female,65
25C/Std,PGRP-LA,45,Female,53
25C/Std,PGRP-LA,46,Female,71
25C/Std,PGRP-LA,47,Female,30
25C/Std,PGRP-LA,48,Female,42
25C/Std,PGRP-LA,33,Female,77
25C/Std,PGRP-LA,34,Female,81
25C/Std,PGRP-LA,35,Female,63
25C/Std,PGRP-LA,36,Female,84
25C/Std,PGRP-LA,37,Female,79
25C/Std,PGRP-LA,38,Female,50
25C/Std,PGRP-LA,39,Female,79
25C/Std,PGRP-LA,40,Female,77
25C/Std,PGRP-LA,41,Female,70
25C/Std,PGRP-LA,43,Female,77
25C/Std,PGRP-LA,44,Female,65
25C/Std,PGRP-LA,45,Female,81
25C/Std,PGRP-LA,46,Female,77
25C/Std,PGRP-LA,47,Female,63
25C/Std,PGRP-LA,48,Female,77
25C/Std,PGRP-LA,18,Female,88
25C/Std,PGRP-LA,19,Female,88
25C/Std,PGRP-LA,20,Female,77
25C/Std,PGRP-LA,21,Female,87
25C/Std,PGRP-LA,22,Female,84
25C/Std,PGRP-LA,23,Female,84
25C/Std,PGRP-LA,24,Female,67
25C/Std,PGRP-LA,25,Female,65
25C/Std,PGRP-LA,26,Female,86
25C/Std,PGRP-LA,29,Female,92
25C/Std,PGRP-LA,30,Female,53
25C/Std,PGRP-LA,31,Female,84
25C/Std,PGRP-LA,32,Female,94
25C/Std,PGRP-LA,18,Female,35
25C/Std,PGRP-LA,19,Female,84
25C/Std,PGRP-LA,20,Female,58
25C/Std,PGRP-LA,21,Female,30
25C/Std,PGRP-LA,22,Female,74
25C/Std,PGRP-LA,23,Female,58
25C/Std,PGRP-LA,24,Female,49
25C/Std,PGRP-LA,25,Female,49
25C/Std,PGRP-LA,26,Female,30
25C/Std,PGRP-LA,27,Female,35
25C/Std,PGRP-LA,30,Female,46
25C/Std,PGRP-LA,31,Female,63
25C/Std,PGRP-LA,18,Female,63
25C/Std,PGRP-LA,20,Female,64
25C/Std,PGRP-LA,21,Female,42
25C/Std,PGRP-LA,22,Female,77
25C/Std,PGRP-LA,23,Female,70
25C/Std,PGRP-LA,25,Female,60
25C/Std,PGRP-LA,26,Female,79
25C/Std,PGRP-LA,27,Female,37
25C/Std,PGRP-LA,29,Female,49
25C/Std,PGRP-LA,30,Female,49
25C/Std,PGRP-LA,31,Female,77
25C/Std,PGRP-LA,32,Female,70
25C/Std,PGRP-LA,1,Male,63
25C/Std,PGRP-LA,2,Male,35
25C/Std,PGRP-LA,3,Male,63
25C/Std,PGRP-LA,4,Male,84
25C/Std,PGRP-LA,5,Male,21
25C/Std,PGRP-LA,6,Male,7
25C/Std,PGRP-LA,7,Male,70
25C/Std,PGRP-LA,8,Male,63
25C/Std,PGRP-LA,9,Male,56
25C/Std,PGRP-LA,10,Male,70
25C/Std,PGRP-LA,11,Male,56
25C/Std,PGRP-LA,12,Male,77
25C/Std,PGRP-LA,14,Male,44
25C/Std,PGRP-LA,15,Male,42
25C/Std,PGRP-LA,16,Male,66
25C/Std,PGRP-LA,1,Male,81
25C/Std,PGRP-LA,3,Male,70
25C/Std,PGRP-LA,4,Male,84
25C/Std,PGRP-LA,5,Male,49
25C/Std,PGRP-LA,6,Male,70
25C/Std,PGRP-LA,7,Male,77
25C/Std,PGRP-LA,8,Male,77
25C/Std,PGRP-LA,9,Male,63
25C/Std,PGRP-LA,10,Male,72
25C/Std,PGRP-LA,11,Male,78
25C/Std,PGRP-LA,12,Male,91
25C/Std,PGRP-LA,14,Male,63
25C/Std,PGRP-LA,15,Male,73
25C/Std,PGRP-LA,16,Male,88
25C/Std,PGRP-LA,1,Male,70
25C/Std,PGRP-LA,2,Male,63
25C/Std,PGRP-LA,3,Male,63
25C/Std,PGRP-LA,4,Male,84
25C/Std,PGRP-LA,5,Male,42
25C/Std,PGRP-LA,6,Male,70
25C/Std,PGRP-LA,7,Male,72
25C/Std,PGRP-LA,8,Male,70
25C/Std,PGRP-LA,9,Male,63
25C/Std,PGRP-LA,10,Male,70
25C/Std,PGRP-LA,11,Male,77
25C/Std,PGRP-LA,12,Male,81
25C/Std,PGRP-LA,14,Male,56
25C/Std,PGRP-LA,15,Male,67
25C/Std,PGRP-LA,16,Male,77
25C/Std,PGRP-LA,33,Male,70
25C/Std,PGRP-LA,34,Male,79
25C/Std,PGRP-LA,35,Male,84
25C/Std,PGRP-LA,37,Male,79
25C/Std,PGRP-LA,38,Male,51
25C/Std,PGRP-LA,39,Male,77
25C/Std,PGRP-LA,40,Male,84
25C/Std,PGRP-LA,41,Male,67
25C/Std,PGRP-LA,45,Male,91
25C/Std,PGRP-LA,46,Male,70
25C/Std,PGRP-LA,47,Male,98
25C/Std,PGRP-LA,33,Male,63
25C/Std,PGRP-LA,34,Male,67
25C/Std,PGRP-LA,35,Male,59
25C/Std,PGRP-LA,36,Male,56
25C/Std,PGRP-LA,37,Male,63
25C/Std,PGRP-LA,38,Male,49
25C/Std,PGRP-LA,39,Male,63
25C/Std,PGRP-LA,40,Male,56
25C/Std,PGRP-LA,41,Male,49
25C/Std,PGRP-LA,43,Male,77
25C/Std,PGRP-LA,44,Male,56
25C/Std,PGRP-LA,45,Male,35
25C/Std,PGRP-LA,46,Male,56
25C/Std,PGRP-LA,47,Male,56
25C/Std,PGRP-LA,48,Male,63
25C/Std,PGRP-LA,33,Male,66
25C/Std,PGRP-LA,34,Male,77
25C/Std,PGRP-LA,35,Male,63
25C/Std,PGRP-LA,36,Male,56
25C/Std,PGRP-LA,37,Male,63
25C/Std,PGRP-LA,38,Male,50
25C/Std,PGRP-LA,39,Male,77
25C/Std,PGRP-LA,41,Male,49
25C/Std,PGRP-LA,43,Male,77
25C/Std,PGRP-LA,44,Male,58
25C/Std,PGRP-LA,45,Male,56
25C/Std,PGRP-LA,46,Male,70
25C/Std,PGRP-LA,47,Male,60
25C/Std,PGRP-LA,48,Male,77
25C/Std,PGRP-LA,18,Male,84
25C/Std,PGRP-LA,20,Male,77
25C/Std,PGRP-LA,21,Male,70
25C/Std,PGRP-LA,23,Male,88
25C/Std,PGRP-LA,24,Male,67
25C/Std,PGRP-LA,25,Male,63
25C/Std,PGRP-LA,26,Male,80
25C/Std,PGRP-LA,27,Male,86
25C/Std,PGRP-LA,32,Male,63
25C/Std,PGRP-LA,18,Male,63
25C/Std,PGRP-LA,19,Male,63
25C/Std,PGRP-LA,21,Male,44
25C/Std,PGRP-LA,22,Male,7
25C/Std,PGRP-LA,23,Male,64
25C/Std,PGRP-LA,24,Male,56
25C/Std,PGRP-LA,25,Male,53
25C/Std,PGRP-LA,27,Male,60
25C/Std,PGRP-LA,29,Male,36
25C/Std,PGRP-LA,31,Male,58
25C/Std,PGRP-LA,32,Male,58
25C/Std,PGRP-LA,18,Male,63
25C/Std,PGRP-LA,19,Male,67
25C/Std,PGRP-LA,20,Male,70
25C/Std,PGRP-LA,22,Male,70
25C/Std,PGRP-LA,23,Male,65
25C/Std,PGRP-LA,24,Male,66
25C/Std,PGRP-LA,25,Male,56
25C/Std,PGRP-LA,26,Male,42
25C/Std,PGRP-LA,27,Male,74
25C/Std,PGRP-LA,29,Male,49
25C/Std,PGRP-LA,31,Male,63
25C/Std,PGRP-LA,32,Male,60
25C/Std,PGRP-LC,1,Female,39
25C/Std,PGRP-LC,2,Female,28
25C/Std,PGRP-LC,3,Female,35
25C/Std,PGRP-LC,5,Female,28
25C/Std,PGRP-LC,6,Female,21
25C/Std,PGRP-LC,7,Female,28
25C/Std,PGRP-LC,8,Female,28
25C/Std,PGRP-LC,9,Female,14
