Treatment,Gene,Rep,Sex,Age
28C/Std,Control,14,Female,46
28C/Std,Control,15,Female,51
28C/Std,Control,17,Female,31
28C/Std,Control,18,Female,16
28C/Std,Control,19,Female,44
28C/Std,Control,20,Female,56
28C/Std,Control,21,Female,42
28C/Std,Control,22,Female,22
28C/Std,Control,23,Female,53
28C/Std,Control,24,Female,42
28C/Std,Control,25,Female,23
28C/Std,Control,26,Female,17
28C/Std,Control,27,Female,53
28C/Std,Control,28,Female,42
28C/Std,Control,30,Female,44
28C/Std,Control,31,Female,49
28C/Std,Control,32,Female,42
28C/Std,Control,33,Female,37
28C/Std,Control,34,Female,50
28C/Std,Control,35,Female,52
28C/Std,Control,36,Female,46
28C/Std,Control,37,Female,49
28C/Std,Control,38,Female,43
28C/Std,Control,39,Female,51
28C/Std,Control,40,Female,30
28C/Std,Control,42,Female,42
28C/Std,Control,43,Female,22
28C/Std,Control,44,Female,42
28C/Std,Control,45,Female,53
28C/Std,Control,46,Female,51
28C/Std,Control,48,Female,35
28C/Std,Control,1,Female,63
28C/Std,Control,2,Female,36
28C/Std,Control,3,Female,55
28C/Std,Control,4,Female,44
28C/Std,Control,8,Female,49
28C/Std,Control,10,Female,60
28C/Std,Control,12,Female,52
28C/Std,Control,13,Female,63
28C/Std,Control,14,Female,67
28C/Std,Control,15,Female,56
28C/Std,Control,16,Female,46
28C/Std,Control,17,Female,42
28C/Std,Control,18,Female,37
28C/Std,Control,19,Female,46
28C/Std,Control,20,Female,56
28C/Std,Control,21,Female,53
28C/Std,Control,22,Female,30
28C/Std,Control,23,Female,56
28C/Std,Control,24,Female,49
28C/Std,Control,25,Female,44
28C/Std,Control,26,Female,36
28C/Std,Control,27,Female,56
28C/Std,Control,28,Female,53
28C/Std,Control,29,Female,39
28C/Std,Control,30,Female,46
28C/Std,Control,31,Female,53
28C/Std,Control,32,Female,53
28C/Std,Control,33,Female,49
28C/Std,Control,34,Female,53
28C/Std,Control,35,Female,56
28C/Std,Control,36,Female,53
28C/Std,Control,37,Female,52
28C/Std,Control,39,Female,56
28C/Std,Control,40,Female,51
28C/Std,Control,41,Female,58
28C/Std,Control,43,Female,51
28C/Std,Control,44,Female,44
28C/Std,Control,45,Female,56
28C/Std,Control,46,Female,56
28C/Std,Control,48,Female,42
28C/Std,Control,2,Male,46
28C/Std,Control,4,Male,53
28C/Std,Control,6,Male,35
28C/Std,Control,7,Male,60
28C/Std,Control,8,Male,21
28C/Std,Control,13,Male,49
28C/Std,Control,14,Male,42
28C/Std,Control,15,Male,11
28C/Std,Control,17,Male,29
28C/Std,Control,18,Male,56
28C/Std,Control,19,Male,56
28C/Std,Control,20,Male,60
28C/Std,Control,24,Male,56
28C/Std,Control,25,Male,14
28C/Std,Control,26,Male,63
28C/Std,Control,27,Male,53
28C/Std,Control,29,Male,14
28C/Std,Control,31,Male,52
28C/Std,Control,33,Male,58
28C/Std,Control,35,Male,58
28C/Std,Control,36,Male,51
28C/Std,Control,37,Male,35
28C/Std,Control,38,Male,56
28C/Std,Control,39,Male,42
28C/Std,Control,40,Male,31
28C/Std,Control,41,Male,28
28C/Std,Control,42,Male,43
28C/Std,Control,43,Male,11
28C/Std,Control,45,Male,36
28C/Std,Control,48,Male,51
28C/Std,Control,2,Male,53
28C/Std,Control,3,Male,52
28C/Std,Control,4,Male,58
28C/Std,Control,5,Male,53
28C/Std,Control,7,Male,60
28C/Std,Control,8,Male,56
28C/Std,Control,9,Male,56
28C/Std,Control,12,Male,60
28C/Std,Control,13,Male,63
28C/Std,Control,14,Male,56
28C/Std,Control,16,Male,39
28C/Std,Control,17,Male,35
28C/Std,Control,18,Male,56
28C/Std,Control,19,Male,59
28C/Std,Control,20,Male,60
28C/Std,Control,21,Male,58
28C/Std,Control,22,Male,21
28C/Std,Control,23,Male,35
28C/Std,Control,24,Male,56
28C/Std,Control,25,Male,63
28C/Std,Control,26,Male,65
28C/Std,Control,27,Male,53
28C/Std,Control,28,Male,35
28C/Std,Control,29,Male,60
28C/Std,Control,30,Male,53
28C/Std,Control,31,Male,58
28C/Std,Control,32,Male,39
28C/Std,Control,33,Male,60
28C/Std,Control,34,Male,58
28C/Std,Control,35,Male,58
28C/Std,Control,36,Male,52
28C/Std,Control,37,Male,39
28C/Std,Control,38,Male,56
28C/Std,Control,41,Male,44
28C/Std,Control,42,Male,44
28C/Std,Control,43,Male,23
28C/Std,Control,44,Male,56
28C/Std,Control,45,Male,44
28C/Std,Control,46,Male,53
28C/Std,Control,47,Male,58
28C/Std,Control,48,Male,56
28C/Std,Control,2,Male,63
28C/Std,Control,3,Male,62
28C/Std,Control,4,Male,60
28C/Std,Control,5,Male,58
28C/Std,Control,6,Male,67
28C/Std,Control,7,Male,60
28C/Std,Control,8,Male,63
28C/Std,Control,9,Male,56
28C/Std,Control,12,Male,63
28C/Std,Control,13,Male,63
28C/Std,Control,14,Male,67
28C/Std,Control,15,Male,30
28C/Std,Control,16,Male,58
28C/Std,Control,17,Male,56
28C/Std,Control,18,Male,63
28C/Std,Control,19,Male,59
28C/Std,Control,20,Male,63
28C/Std,Control,21,Male,59
28C/Std,Control,22,Male,49
28C/Std,Control,23,Male,53
28C/Std,Control,24,Male,59
28C/Std,Control,25,Male,63
28C/Std,Control,27,Male,63
28C/Std,Control,28,Male,42
28C/Std,Control,29,Male,67
28C/Std,Control,30,Male,56
28C/Std,Control,31,Male,60
28C/Std,Control,32,Male,63
28C/Std,Control,33,Male,64
28C/Std,Control,34,Male,65
28C/Std,Control,35,Male,63
28C/Std,Control,36,Male,56
28C/Std,Control,37,Male,63
28C/Std,Control,38,Male,63
28C/Std,Control,39,Male,67
28C/Std,Control,40,Male,60
28C/Std,Control,41,Male,52
28C/Std,Control,42,Male,58
28C/Std,Control,43,Male,63
28C/Std,Control,44,Male,60
28C/Std,Control,46,Male,56
28C/Std,Control,47,Male,63
28C/Std,Control,48,Male,58
28C/Std,Doa,1,Female,7
28C/Std,Doa,2,Female,39
28C/Std,Doa,3,Female,35
28C/Std,Doa,4,Female,38
28C/Std,Doa,5,Female,14
28C/Std,Doa,6,Female,11
28C/Std,Doa,8,Female,28
28C/Std,Doa,10,Female,37
28C/Std,Doa,11,Female,35
28C/Std,Doa,14,Female,21
28C/Std,Doa,16,Female,14
28C/Std,Doa,17,Female,39
28C/Std,Doa,18,Female,46
28C/Std,Doa,19,Female,37
28C/Std,Doa,21,Female,42
28C/Std,Doa,22,Female,49
28C/Std,Doa,23,Female,49
28C/Std,Doa,24,Female,21
28C/Std,Doa,25,Female,4
28C/Std,Doa,26,Female,14
28C/Std,Doa,27,Female,3
28C/Std,Doa,28,Female,49
28C/Std,Doa,29,Female,18
28C/Std,Doa,30,Female,7
28C/Std,Doa,33,Female,35
28C/Std,Doa,34,Female,42
28C/Std,Doa,35,Female,35
28C/Std,Doa,36,Female,39
28C/Std,Doa,38,Female,11
28C/Std,Doa,39,Female,25
28C/Std,Doa,40,Female,42
28C/Std,Doa,41,Female,7
28C/Std,Doa,42,Female,14
28C/Std,Doa,43,Female,49
28C/Std,Doa,44,Female,10
28C/Std,Doa,45,Female,8
28C/Std,Doa,46,Female,35
28C/Std,Doa,47,Female,24
28C/Std,Doa,48,Female,20
28C/Std,Doa,1,Female,7
28C/Std,Doa,2,Female,56
28C/Std,Doa,3,Female,39
28C/Std,Doa,4,Female,50
28C/Std,Doa,5,Female,42
28C/Std,Doa,6,Female,35
28C/Std,Doa,7,Female,37
28C/Std,Doa,8,Female,49
28C/Std,Doa,9,Female,49
28C/Std,Doa,10,Female,53
28C/Std,Doa,14,Female,56
28C/Std,Doa,16,Female,42
28C/Std,Doa,17,Female,42
28C/Std,Doa,18,Female,53
28C/Std,Doa,19,Female,39
28C/Std,Doa,20,Female,21
28C/Std,Doa,22,Female,49
28C/Std,Doa,23,Female,53
28C/Std,Doa,24,Female,46
28C/Std,Doa,25,Female,32
28C/Std,Doa,27,Female,23
28C/Std,Doa,28,Female,49
28C/Std,Doa,29,Female,32
28C/Std,Doa,31,Female,18
28C/Std,Doa,32,Female,51
28C/Std,Doa,33,Female,42
28C/Std,Doa,35,Female,42
28C/Std,Doa,36,Female,42
28C/Std,Doa,37,Female,56
28C/Std,Doa,38,Female,15
28C/Std,Doa,39,Female,37
28C/Std,Doa,40,Female,42
28C/Std,Doa,41,Female,36
28C/Std,Doa,42,Female,42
28C/Std,Doa,43,Female,49
28C/Std,Doa,44,Female,45
28C/Std,Doa,45,Female,45
28C/Std,Doa,46,Female,36
28C/Std,Doa,47,Female,45
28C/Std,Doa,48,Female,45
28C/Std,Doa,1,Female,18
28C/Std,Doa,2,Female,60
28C/Std,Doa,4,Female,51
28C/Std,Doa,5,Female,63
28C/Std,Doa,7,Female,56
28C/Std,Doa,8,Female,56
28C/Std,Doa,9,Female,49
28C/Std,Doa,10,Female,56
28C/Std,Doa,11,Female,42
28C/Std,Doa,14,Female,56
28C/Std,Doa,16,Female,56
28C/Std,Doa,17,Female,42
28C/Std,Doa,18,Female,58
28C/Std,Doa,19,Female,44
28C/Std,Doa,20,Female,35
28C/Std,Doa,21,Female,49
28C/Std,Doa,22,Female,49
28C/Std,Doa,23,Female,57
28C/Std,Doa,24,Female,56
28C/Std,Doa,25,Female,39
28C/Std,Doa,26,Female,42
28C/Std,Doa,27,Female,28
28C/Std,Doa,28,Female,53
28C/Std,Doa,29,Female,42
28C/Std,Doa,30,Female,56
28C/Std,Doa,31,Female,39
28C/Std,Doa,32,Female,51
28C/Std,Doa,33,Female,42
28C/Std,Doa,34,Female,56
28C/Std,Doa,35,Female,49
28C/Std,Doa,36,Female,56
28C/Std,Doa,37,Female,56
28C/Std,Doa,38,Female,53
28C/Std,Doa,39,Female,56
28C/Std,Doa,42,Female,49
28C/Std,Doa,43,Female,56
28C/Std,Doa,44,Female,56
28C/Std,Doa,45,Female,55
28C/Std,Doa,46,Female,55
28C/Std,Doa,47,Female,55
28C/Std,Doa,48,Female,55
28C/Std,Doa,1,Male,36
28C/Std,Doa,4,Male,45
28C/Std,Doa,5,Male,35
28C/Std,Doa,8,Male,21
28C/Std,Doa,14,Male,35
28C/Std,Doa,15,Male,35
28C/Std,Doa,16,Male,35
28C/Std,Doa,17,Male,49
28C/Std,Doa,18,Male,4
28C/Std,Doa,19,Male,42
28C/Std,Doa,20,Male,28
28C/Std,Doa,21,Male,7
28C/Std,Doa,23,Male,14
28C/Std,Doa,24,Male,42
28C/Std,Doa,25,Male,7
28C/Std,Doa,26,Male,37
28C/Std,Doa,27,Male,21
28C/Std,Doa,28,Male,4
28C/Std,Doa,29,Male,28
28C/Std,Doa,30,Male,42
28C/Std,Doa,31,Male,39
28C/Std,Doa,33,Male,35
28C/Std,Doa,34,Male,42
28C/Std,Doa,36,Male,2
28C/Std,Doa,37,Male,7
28C/Std,Doa,38,Male,42
28C/Std,Doa,39,Male,32
28C/Std,Doa,40,Male,42
28C/Std,Doa,41,Male,37
28C/Std,Doa,43,Male,42
28C/Std,Doa,45,Male,50
28C/Std,Doa,46,Male,44
28C/Std,Doa,47,Male,3
28C/Std,Doa,48,Male,13
28C/Std,Doa,4,Male,49
28C/Std,Doa,6,Male,39
28C/Std,Doa,7,Male,42
28C/Std,Doa,10,Male,39
28C/Std,Doa,11,Male,39
28C/Std,Doa,14,Male,44
28C/Std,Doa,15,Male,38
28C/Std,Doa,16,Male,46
28C/Std,Doa,17,Male,49
28C/Std,Doa,18,Male,42
28C/Std,Doa,19,Male,42
28C/Std,Doa,20,Male,39
28C/Std,Doa,21,Male,42
28C/Std,Doa,22,Male,42
28C/Std,Doa,23,Male,46
28C/Std,Doa,24,Male,42
28C/Std,Doa,25,Male,39
28C/Std,Doa,26,Male,39
28C/Std,Doa,27,Male,39
28C/Std,Doa,29,Male,42
28C/Std,Doa,30,Male,44
28C/Std,Doa,31,Male,42
28C/Std,Doa,32,Male,42
28C/Std,Doa,33,Male,37
28C/Std,Doa,34,Male,42
28C/Std,Doa,35,Male,49
28C/Std,Doa,36,Male,2
28C/Std,Doa,37,Male,35
28C/Std,Doa,38,Male,44
28C/Std,Doa,39,Male,42
28C/Std,Doa,40,Male,42
28C/Std,Doa,41,Male,49
28C/Std,Doa,42,Male,37
28C/Std,Doa,43,Male,42
28C/Std,Doa,44,Male,35
28C/Std,Doa,45,Male,55
28C/Std,Doa,46,Male,45
28C/Std,Doa,47,Male,34
28C/Std,Doa,48,Male,44
28C/Std,Doa,1,Male,51
28C/Std,Doa,4,Male,50
28C/Std,Doa,5,Male,56
28C/Std,Doa,6,Male,39
28C/Std,Doa,7,Male,46
28C/Std,Doa,8,Male,37
28C/Std,Doa,10,Male,49
28C/Std,Doa,11,Male,39
28C/Std,Doa,14,Male,44
28C/Std,Doa,16,Male,51
28C/Std,Doa,17,Male,53
28C/Std,Doa,18,Male,49
28C/Std,Doa,19,Male,44
28C/Std,Doa,20,Male,42
28C/Std,Doa,21,Male,49
28C/Std,Doa,22,Male,49
28C/Std,Doa,23,Male,49
28C/Std,Doa,24,Male,49
28C/Std,Doa,25,Male,42
28C/Std,Doa,26,Male,44
28C/Std,Doa,27,Male,39
28C/Std,Doa,28,Male,42
28C/Std,Doa,29,Male,49
28C/Std,Doa,30,Male,44
28C/Std,Doa,31,Male,46
28C/Std,Doa,32,Male,42
28C/Std,Doa,33,Male,37
28C/Std,Doa,35,Male,49
28C/Std,Doa,37,Male,42
28C/Std,Doa,38,Male,53
28C/Std,Doa,39,Male,46
28C/Std,Doa,41,Male,53
28C/Std,Doa,42,Male,39
28C/Std,Doa,43,Male,42
28C/Std,Doa,44,Male,42
28C/Std,Doa,45,Male,55
28C/Std,Doa,46,Male,48
28C/Std,Doa,47,Male,45
28C/Std,Doa,48,Male,48
28C/Std,E23,3,Female,14
28C/Std,E23,5,Female,9
28C/Std,E23,6,Female,14
28C/Std,E23,9,Female,14
28C/Std,E23,10,Female,42
28C/Std,E23,11,Female,39
28C/Std,E23,14,Female,37
28C/Std,E23,15,Female,37
28C/Std,E23,16,Female,29
28C/Std,E23,17,Female,28
28C/Std,E23,18,Female,14
28C/Std,E23,19,Female,46
28C/Std,E23,20,Female,51
28C/Std,E23,21,Female,38
28C/Std,E23,22,Female,49
28C/Std,E23,23,Female,53
28C/Std,E23,24,Female,14
28C/Std,E23,25,Female,46
28C/Std,E23,26,Female,35
28C/Std,E23,29,Female,49
28C/Std,E23,30,Female,31
28C/Std,E23,31,Female,42
28C/Std,E23,32,Female,21
28C/Std,E23,33,Female,46
28C/Std,E23,34,Female,35
28C/Std,E23,35,Female,39
28C/Std,E23,36,Female,28
28C/Std,E23,37,Female,20
28C/Std,E23,38,Female,15
28C/Std,E23,39,Female,37
28C/Std,E23,40,Female,44
28C/Std,E23,41,Female,35
28C/Std,E23,42,Female,25
28C/Std,E23,43,Female,39
28C/Std,E23,44,Female,15
28C/Std,E23,45,Female,42
28C/Std,E23,46,Female,49
28C/Std,E23,47,Female,39
28C/Std,E23,48,Female,37
28C/Std,E23,3,Female,38
28C/Std,E23,5,Female,9
28C/Std,E23,6,Female,53
28C/Std,E23,7,Female,42
28C/Std,E23,8,Female,49
28C/Std,E23,9,Female,56
28C/Std,E23,10,Female,46
28C/Std,E23,14,Female,56
28C/Std,E23,16,Female,32
28C/Std,E23,19,Female,49
28C/Std,E23,20,Female,53
28C/Std,E23,21,Female,60
28C/Std,E23,22,Female,56
28C/Std,E23,23,Female,56
28C/Std,E23,24,Female,49
28C/Std,E23,25,Female,53
28C/Std,E23,26,Female,49
28C/Std,E23,27,Female,18
28C/Std,E23,28,Female,46
28C/Std,E23,29,Female,53
28C/Std,E23,30,Female,37
28C/Std,E23,31,Female,44
28C/Std,E23,32,Female,56
28C/Std,E23,33,Female,56
28C/Std,E23,34,Female,56
28C/Std,E23,35,Female,49
28C/Std,E23,36,Female,37
28C/Std,E23,38,Female,56
28C/Std,E23,39,Female,42
28C/Std,E23,40,Female,53
28C/Std,E23,41,Female,46
28C/Std,E23,42,Female,46
28C/Std,E23,43,Female,39
28C/Std,E23,44,Female,38
28C/Std,E23,45,Female,53
28C/Std,E23,46,Female,53
28C/Std,E23,47,Female,46
28C/Std,E23,48,Female,42
28C/Std,E23,3,Female,50
28C/Std,E23,6,Female,53
28C/Std,E23,7,Female,49
28C/Std,E23,8,Female,49
28C/Std,E23,9,Female,56
28C/Std,E23,10,Female,49
28C/Std,E23,11,Female,56
28C/Std,E23,14,Female,56
28C/Std,E23,15,Female,42
28C/Std,E23,17,Female,42
28C/Std,E23,18,Female,49
28C/Std,E23,19,Female,52
28C/Std,E23,20,Female,54
28C/Std,E23,21,Female,60
28C/Std,E23,22,Female,63
28C/Std,E23,23,Female,63
28C/Std,E23,24,Female,49
28C/Std,E23,25,Female,56
28C/Std,E23,26,Female,49
28C/Std,E23,27,Female,32
28C/Std,E23,28,Female,46
28C/Std,E23,29,Female,58
28C/Std,E23,30,Female,39
28C/Std,E23,31,Female,63
28C/Std,E23,32,Female,56
28C/Std,E23,33,Female,58
28C/Std,E23,34,Female,56
28C/Std,E23,35,Female,51
28C/Std,E23,36,Female,49
28C/Std,E23,37,Female,59
28C/Std,E23,38,Female,56
28C/Std,E23,39,Female,56
28C/Std,E23,40,Female,56
28C/Std,E23,41,Female,53
28C/Std,E23,42,Female,49
28C/Std,E23,43,Female,56
28C/Std,E23,47,Female,46
28C/Std,E23,48,Female,45
28C/Std,E23,1,Male,32
28C/Std,E23,3,Male,35
28C/Std,E23,8,Male,42
28C/Std,E23,10,Male,46
28C/Std,E23,12,Male,49
28C/Std,E23,13,Male,30
28C/Std,E23,14,Male,46
28C/Std,E23,15,Male,37
28C/Std,E23,16,Male,42
28C/Std,E23,18,Male,43
28C/Std,E23,19,Male,37
28C/Std,E23,21,Male,4
28C/Std,E23,22,Male,49
28C/Std,E23,23,Male,35
28C/Std,E23,25,Male,53
28C/Std,E23,26,Male,42
28C/Std,E23,27,Male,38
28C/Std,E23,29,Male,49
28C/Std,E23,30,Male,39
28C/Std,E23,31,Male,45
28C/Std,E23,32,Male,42
28C/Std,E23,33,Male,9
28C/Std,E23,34,Male,42
28C/Std,E23,35,Male,39
28C/Std,E23,36,Male,44
28C/Std,E23,38,Male,49
28C/Std,E23,39,Male,49
28C/Std,E23,40,Male,7
28C/Std,E23,42,Male,35
28C/Std,E23,43,Male,42
28C/Std,E23,44,Male,35
28C/Std,E23,46,Male,49
28C/Std,E23,47,Male,28
28C/Std,E23,48,Male,37
28C/Std,E23,2,Male,42
28C/Std,E23,3,Male,49
28C/Std,E23,5,Male,53
28C/Std,E23,8,Male,46
28C/Std,E23,9,Male,49
28C/Std,E23,10,Male,49
28C/Std,E23,11,Male,56
28C/Std,E23,12,Male,53
28C/Std,E23,14,Male,49
28C/Std,E23,16,Male,49
28C/Std,E23,18,Male,49
28C/Std,E23,19,Male,44
28C/Std,E23,20,Male,49
28C/Std,E23,21,Male,32
28C/Std,E23,22,Male,49
28C/Std,E23,23,Male,49
28C/Std,E23,24,Male,50
28C/Std,E23,25,Male,53
28C/Std,E23,26,Male,42
28C/Std,E23,27,Male,52
28C/Std,E23,28,Male,42
28C/Std,E23,29,Male,53
28C/Std,E23,30,Male,46
28C/Std,E23,31,Male,46
28C/Std,E23,32,Male,46
28C/Std,E23,33,Male,56
28C/Std,E23,34,Male,42
28C/Std,E23,35,Male,42
28C/Std,E23,36,Male,49
28C/Std,E23,37,Male,36
28C/Std,E23,38,Male,56
28C/Std,E23,39,Male,56
28C/Std,E23,40,Male,28
28C/Std,E23,42,Male,43
28C/Std,E23,43,Male,42
28C/Std,E23,44,Male,51
28C/Std,E23,46,Male,53
28C/Std,E23,47,Male,53
28C/Std,E23,1,Male,56
28C/Std,E23,2,Male,42
28C/Std,E23,3,Male,49
28C/Std,E23,5,Male,53
28C/Std,E23,8,Male,46
28C/Std,E23,9,Male,56
28C/Std,E23,10,Male,49
28C/Std,E23,11,Male,63
28C/Std,E23,13,Male,56
28C/Std,E23,14,Male,49
28C/Std,E23,15,Male,49
28C/Std,E23,16,Male,49
28C/Std,E23,18,Male,49
28C/Std,E23,19,Male,49
28C/Std,E23,20,Male,49
28C/Std,E23,21,Male,46
28C/Std,E23,22,Male,49
28C/Std,E23,23,Male,56
28C/Std,E23,24,Male,49
28C/Std,E23,25,Male,53
28C/Std,E23,26,Male,49
28C/Std,E23,27,Male,56
28C/Std,E23,28,Male,46
28C/Std,E23,29,Male,53
28C/Std,E23,30,Male,49
28C/Std,E23,31,Male,53
28C/Std,E23,32,Male,53
28C/Std,E23,34,Male,49
28C/Std,E23,35,Male,44
28C/Std,E23,36,Male,49
28C/Std,E23,37,Male,48
28C/Std,E23,38,Male,56
28C/Std,E23,39,Male,56
28C/Std,E23,40,Male,49
28C/Std,E23,42,Male,49
28C/Std,E23,43,Male,51
28C/Std,E23,44,Male,56
28C/Std,E23,46,Male,53
28C/Std,E23,47,Male,56
28C/Std,E23,48,Male,46
28C/Std,Eip75B,3,Female,24
28C/Std,Eip75B,4,Female,26
28C/Std,Eip75B,6,Female,31
28C/Std,Eip75B,7,Female,52
28C/Std,Eip75B,8,Female,31
28C/Std,Eip75B,10,Female,59
28C/Std,Eip75B,12,Female,48
28C/Std,Eip75B,14,Female,56
28C/Std,Eip75B,16,Female,33
28C/Std,Eip75B,18,Female,42
28C/Std,Eip75B,19,Female,41
28C/Std,Eip75B,21,Female,52
28C/Std,Eip75B,22,Female,38
28C/Std,Eip75B,23,Female,14
28C/Std,Eip75B,24,Female,31
28C/Std,Eip75B,25,Female,38
28C/Std,Eip75B,28,Female,34
28C/Std,Eip75B,31,Female,3
28C/Std,Eip75B,33,Female,54
28C/Std,Eip75B,34,Female,49
28C/Std,Eip75B,35,Female,17
28C/Std,Eip75B,36,Female,21
28C/Std,Eip75B,37,Female,25
28C/Std,Eip75B,38,Female,38
28C/Std,Eip75B,39,Female,18
28C/Std,Eip75B,40,Female,27
28C/Std,Eip75B,41,Female,56
28C/Std,Eip75B,42,Female,33
28C/Std,Eip75B,43,Female,49
28C/Std,Eip75B,44,Female,24
28C/Std,Eip75B,45,Female,31
28C/Std,Eip75B,46,Female,49
28C/Std,Eip75B,47,Female,54
28C/Std,Eip75B,48,Female,47
28C/Std,Eip75B,1,Female,48
28C/Std,Eip75B,2,Female,49
28C/Std,Eip75B,5,Female,40
28C/Std,Eip75B,7,Female,52
28C/Std,Eip75B,8,Female,59
28C/Std,Eip75B,9,Female,38
28C/Std,Eip75B,10,Female,59
28C/Std,Eip75B,11,Female,47
28C/Std,Eip75B,12,Female,52
28C/Std,Eip75B,13,Female,18
28C/Std,Eip75B,14,Female,56
28C/Std,Eip75B,15,Female,56
28C/Std,Eip75B,16,Female,52
28C/Std,Eip75B,18,Female,47
28C/Std,Eip75B,19,Female,52
28C/Std,Eip75B,21,Female,52
28C/Std,Eip75B,22,Female,52
28C/Std,Eip75B,23,Female,33
28C/Std,Eip75B,24,Female,52
28C/Std,Eip75B,25,Female,40
28C/Std,Eip75B,26,Female,56
28C/Std,Eip75B,27,Female,52
28C/Std,Eip75B,28,Female,45
28C/Std,Eip75B,29,Female,49
28C/Std,Eip75B,31,Female,59
28C/Std,Eip75B,32,Female,54
28C/Std,Eip75B,33,Female,54
28C/Std,Eip75B,34,Female,49
28C/Std,Eip75B,35,Female,52
28C/Std,Eip75B,36,Female,33
28C/Std,Eip75B,37,Female,52
28C/Std,Eip75B,38,Female,52
28C/Std,Eip75B,39,Female,31
28C/Std,Eip75B,40,Female,63
28C/Std,Eip75B,41,Female,56
28C/Std,Eip75B,42,Female,53
28C/Std,Eip75B,43,Female,52
28C/Std,Eip75B,44,Female,31
28C/Std,Eip75B,45,Female,45
28C/Std,Eip75B,46,Female,52
28C/Std,Eip75B,47,Female,56
28C/Std,Eip75B,48,Female,49
28C/Std,Eip75B,1,Female,55
28C/Std,Eip75B,2,Female,52
28C/Std,Eip75B,3,Female,52
28C/Std,Eip75B,4,Female,32
28C/Std,Eip75B,5,Female,52
28C/Std,Eip75B,6,Female,52
28C/Std,Eip75B,7,Female,56
28C/Std,Eip75B,8,Female,59
28C/Std,Eip75B,9,Female,48
28C/Std,Eip75B,10,Female,60
28C/Std,Eip75B,11,Female,56
28C/Std,Eip75B,12,Female,60
28C/Std,Eip75B,13,Female,59
28C/Std,Eip75B,14,Female,63
28C/Std,Eip75B,15,Female,59
28C/Std,Eip75B,16,Female,59
28C/Std,Eip75B,18,Female,52
28C/Std,Eip75B,19,Female,56
28C/Std,Eip75B,21,Female,59
28C/Std,Eip75B,22,Female,54
28C/Std,Eip75B,23,Female,55
28C/Std,Eip75B,24,Female,60
28C/Std,Eip75B,25,Female,52
28C/Std,Eip75B,26,Female,59
28C/Std,Eip75B,27,Female,59
28C/Std,Eip75B,28,Female,54
28C/Std,Eip75B,29,Female,54
28C/Std,Eip75B,31,Female,63
28C/Std,Eip75B,32,Female,56
28C/Std,Eip75B,33,Female,55
28C/Std,Eip75B,34,Female,52
28C/Std,Eip75B,35,Female,54
28C/Std,Eip75B,36,Female,40
28C/Std,Eip75B,37,Female,54
28C/Std,Eip75B,38,Female,52
28C/Std,Eip75B,39,Female,54
28C/Std,Eip75B,40,Female,63
28C/Std,Eip75B,41,Female,56
28C/Std,Eip75B,42,Female,59
28C/Std,Eip75B,43,Female,52
28C/Std,Eip75B,44,Female,47
28C/Std,Eip75B,45,Female,49
28C/Std,Eip75B,46,Female,59
28C/Std,Eip75B,47,Female,59
28C/Std,Eip75B,48,Female,52
28C/Std,Eip75B,4,Male,48
28C/Std,Eip75B,7,Male,52
28C/Std,Eip75B,9,Male,52
28C/Std,Eip75B,19,Male,52
28C/Std,Eip75B,20,Male,45
28C/Std,Eip75B,21,Male,33
28C/Std,Eip75B,22,Male,54
28C/Std,Eip75B,23,Male,45
28C/Std,Eip75B,25,Male,45
28C/Std,Eip75B,27,Male,49
28C/Std,Eip75B,28,Male,3
28C/Std,Eip75B,29,Male,45
28C/Std,Eip75B,30,Male,39
28C/Std,Eip75B,32,Male,3
28C/Std,Eip75B,34,Male,49
28C/Std,Eip75B,35,Male,54
28C/Std,Eip75B,36,Male,52
28C/Std,Eip75B,37,Male,28
28C/Std,Eip75B,38,Male,54
28C/Std,Eip75B,39,Male,52
28C/Std,Eip75B,40,Male,4
28C/Std,Eip75B,42,Male,38
28C/Std,Eip75B,45,Male,38
28C/Std,Eip75B,47,Male,32
28C/Std,Eip75B,48,Male,49
28C/Std,Eip75B,1,Male,52
28C/Std,Eip75B,3,Male,26
28C/Std,Eip75B,4,Male,52
28C/Std,Eip75B,7,Male,52
28C/Std,Eip75B,9,Male,56
28C/Std,Eip75B,10,Male,45
28C/Std,Eip75B,11,Male,52
28C/Std,Eip75B,12,Male,56
28C/Std,Eip75B,13,Male,45
28C/Std,Eip75B,17,Male,40
28C/Std,Eip75B,18,Male,45
28C/Std,Eip75B,19,Male,54
28C/Std,Eip75B,20,Male,52
28C/Std,Eip75B,21,Male,49
28C/Std,Eip75B,22,Male,56
28C/Std,Eip75B,23,Male,59
28C/Std,Eip75B,24,Male,47
28C/Std,Eip75B,25,Male,52
28C/Std,Eip75B,27,Male,59
28C/Std,Eip75B,28,Male,52
28C/Std,Eip75B,29,Male,54
28C/Std,Eip75B,30,Male,52
28C/Std,Eip75B,31,Male,54
28C/Std,Eip75B,32,Male,31
28C/Std,Eip75B,34,Male,49
28C/Std,Eip75B,35,Male,54
28C/Std,Eip75B,36,Male,52
28C/Std,Eip75B,37,Male,49
28C/Std,Eip75B,38,Male,59
28C/Std,Eip75B,39,Male,52
28C/Std,Eip75B,40,Male,59
28C/Std,Eip75B,41,Male,54
28C/Std,Eip75B,42,Male,54
28C/Std,Eip75B,43,Male,52
28C/Std,Eip75B,44,Male,54
