Line,Sex,Rep,Age,Block,Temperature
42,Female,23,4,3,18C
42,Female,23,92,3,18C
42,Female,23,109,3,18C
42,Male,23,25,3,18C
42,Male,23,35,3,18C
42,Male,23,88,3,18C
42,Female,24,92,3,18C
42,Female,24,123,3,18C
42,Female,24,.,3,18C
42,Male,24,41,3,18C
42,Male,24,46,3,18C
42,Male,24,.,3,18C
45,Female,1,39,1,18C
45,Female,1,69,1,18C
45,Female,1,71,1,18C
45,Male,1,39,1,18C
45,Male,1,50,1,18C
45,Male,1,97,1,18C
45,Female,2,33,1,18C
45,Female,2,50,1,18C
45,Female,2,61,1,18C
45,Male,2,71,1,18C
45,Male,2,83,1,18C
45,Male,2,123,1,18C
45,Female,3,32,1,18C
45,Female,3,75,1,18C
45,Female,3,.,1,18C
45,Male,3,14,1,18C
45,Male,3,62,1,18C
45,Male,3,.,1,18C
45,Female,4,57,1,18C
45,Female,4,74,1,18C
45,Female,4,124,1,18C
45,Male,4,54,1,18C
45,Male,4,56,1,18C
45,Male,4,76,1,18C
45,Female,5,32,1,18C
45,Female,5,32,1,18C
45,Female,5,39,1,18C
45,Male,5,74,1,18C
45,Male,5,127,1,18C
45,Male,5,.,1,18C
45,Female,6,83,1,18C
45,Female,6,102,1,18C
45,Female,6,.,1,18C
45,Male,6,76,1,18C
45,Male,6,123,1,18C
45,Male,6,.,1,18C
45,Female,7,61,1,18C
45,Female,7,61,1,18C
45,Female,7,69,1,18C
45,Male,7,88,1,18C
45,Male,7,95,1,18C
45,Male,7,.,1,18C
45,Female,8,18,1,18C
45,Female,8,34,1,18C
45,Female,8,.,1,18C
45,Male,8,75,1,18C
45,Male,8,75,1,18C
45,Male,8,116,1,18C
45,Female,9,53,1,18C
45,Female,9,62,1,18C
45,Female,9,84,1,18C
45,Male,9,57,1,18C
45,Male,9,75,1,18C
45,Male,9,82,1,18C
45,Female,10,46,1,18C
45,Female,10,46,1,18C
45,Female,10,54,1,18C
45,Male,10,54,1,18C
45,Male,10,116,1,18C
45,Male,10,123,1,18C
45,Female,11,18,1,18C
45,Female,11,32,1,18C
45,Female,11,68,1,18C
45,Male,11,64,1,18C
45,Male,11,137,1,18C
45,Male,11,.,1,18C
45,Female,12,34,1,18C
45,Female,12,36,1,18C
45,Female,12,81,1,18C
45,Male,12,68,1,18C
45,Male,12,98,1,18C
45,Male,12,.,1,18C
45,Female,13,.,1,18C
45,Female,13,.,1,18C
45,Female,13,.,1,18C
45,Male,13,.,1,18C
45,Male,13,.,1,18C
45,Male,13,.,1,18C
45,Female,14,32,1,18C
45,Female,14,47,1,18C
45,Female,14,85,1,18C
45,Male,14,40,1,18C
45,Male,14,40,1,18C
45,Male,14,89,1,18C
45,Female,15,43,1,18C
45,Female,15,61,1,18C
45,Female,15,64,1,18C
45,Male,15,88,1,18C
45,Male,15,89,1,18C
45,Male,15,106,1,18C
45,Female,16,43,1,18C
45,Female,16,43,1,18C
45,Female,16,61,1,18C
45,Male,16,40,1,18C
45,Male,16,68,1,18C
45,Male,16,118,1,18C
45,Female,17,29,1,18C
45,Female,17,43,1,18C
45,Female,17,64,1,18C
45,Male,17,60,1,18C
45,Male,17,125,1,18C
45,Male,17,.,1,18C
45,Female,18,39,1,18C
45,Female,18,39,1,18C
45,Female,18,.,1,18C
45,Male,18,40,1,18C
45,Male,18,71,1,18C
45,Male,18,.,1,18C
45,Female,19,28,1,18C
45,Female,19,96,1,18C
45,Female,19,.,1,18C
45,Male,19,57,1,18C
45,Male,19,61,1,18C
45,Male,19,116,1,18C
45,Female,20,35,1,18C
45,Female,20,81,1,18C
45,Female,20,.,1,18C
45,Male,20,18,1,18C
45,Male,20,43,1,18C
45,Male,20,.,1,18C
45,Female,21,40,1,18C
45,Female,21,89,1,18C
45,Female,21,92,1,18C
45,Male,21,40,1,18C
45,Male,21,90,1,18C
45,Male,21,117,1,18C
45,Female,22,21,1,18C
45,Female,22,40,1,18C
45,Female,22,96,1,18C
45,Male,22,68,1,18C
45,Male,22,71,1,18C
45,Male,22,71,1,18C
45,Female,23,36,1,18C
45,Female,23,57,1,18C
45,Female,23,81,1,18C
45,Male,23,102,1,18C
45,Male,23,141,1,18C
45,Male,23,.,1,18C
45,Female,24,41,1,18C
45,Female,24,57,1,18C
45,Female,24,.,1,18C
45,Male,24,36,1,18C
45,Male,24,60,1,18C
45,Male,24,60,1,18C
49,Female,1,28,1,18C
49,Female,1,50,1,18C
49,Female,1,75,1,18C
49,Male,1,49,1,18C
49,Male,1,69,1,18C
49,Male,1,84,1,18C
49,Female,2,41,1,18C
49,Female,2,43,1,18C
49,Female,2,88,1,18C
49,Male,2,7,1,18C
49,Male,2,83,1,18C
49,Male,2,84,1,18C
49,Female,3,60,1,18C
49,Female,3,60,1,18C
49,Female,3,68,1,18C
49,Male,3,18,1,18C
49,Male,3,68,1,18C
49,Male,3,74,1,18C
49,Female,4,68,1,18C
49,Female,4,85,1,18C
49,Female,4,90,1,18C
49,Male,4,105,1,18C
49,Male,4,109,1,18C
49,Male,4,109,1,18C
49,Female,5,46,1,18C
49,Female,5,55,1,18C
49,Female,5,62,1,18C
49,Male,5,90,1,18C
49,Male,5,116,1,18C
49,Male,5,.,1,18C
49,Female,6,69,1,18C
49,Female,6,95,1,18C
49,Female,6,95,1,18C
49,Male,6,19,1,18C
49,Male,6,83,1,18C
49,Male,6,119,1,18C
49,Female,7,85,1,18C
49,Female,7,104,1,18C
49,Female,7,.,1,18C
49,Male,7,2,1,18C
49,Male,7,123,1,18C
49,Male,7,.,1,18C
49,Female,8,43,1,18C
49,Female,8,63,1,18C
49,Female,8,75,1,18C
49,Male,8,76,1,18C
49,Male,8,90,1,18C
49,Male,8,123,1,18C
49,Female,9,6,1,18C
49,Female,9,68,1,18C
49,Female,9,74,1,18C
49,Male,9,28,1,18C
49,Male,9,29,1,18C
49,Male,9,105,1,18C
49,Female,10,60,1,18C
49,Female,10,64,1,18C
49,Female,10,64,1,18C
49,Male,10,61,1,18C
49,Male,10,106,1,18C
49,Male,10,124,1,18C
49,Female,11,8,1,18C
49,Female,11,69,1,18C
49,Female,11,119,1,18C
49,Male,11,34,1,18C
49,Male,11,36,1,18C
49,Male,11,41,1,18C
49,Female,12,46,1,18C
49,Female,12,62,1,18C
49,Female,12,62,1,18C
49,Male,12,50,1,18C
49,Male,12,60,1,18C
49,Male,12,64,1,18C
49,Female,13,43,1,18C
49,Female,13,67,1,18C
49,Female,13,68,1,18C
49,Male,13,53,1,18C
49,Male,13,69,1,18C
49,Male,13,75,1,18C
49,Female,14,40,1,18C
49,Female,14,64,1,18C
49,Female,14,64,1,18C
49,Male,14,50,1,18C
49,Male,14,60,1,18C
49,Male,14,67,1,18C
49,Female,15,67,1,18C
49,Female,15,74,1,18C
49,Female,15,77,1,18C
49,Male,15,18,1,18C
49,Male,15,60,1,18C
49,Male,15,110,1,18C
49,Female,16,18,1,18C
49,Female,16,47,1,18C
49,Female,16,50,1,18C
49,Male,16,54,1,18C
49,Male,16,60,1,18C
49,Male,16,64,1,18C
49,Female,17,57,1,18C
49,Female,17,71,1,18C
49,Female,17,88,1,18C
49,Male,17,85,1,18C
49,Male,17,91,1,18C
49,Male,17,92,1,18C
49,Female,18,36,1,18C
49,Female,18,71,1,18C
49,Female,18,71,1,18C
49,Male,18,67,1,18C
49,Male,18,74,1,18C
49,Male,18,74,1,18C
49,Female,19,36,1,18C
49,Female,19,85,1,18C
49,Female,19,85,1,18C
49,Male,19,82,1,18C
49,Male,19,83,1,18C
49,Male,19,.,1,18C
49,Female,20,46,1,18C
49,Female,20,64,1,18C
49,Female,20,64,1,18C
49,Male,20,67,1,18C
49,Male,20,71,1,18C
49,Male,20,71,1,18C
49,Female,21,46,1,18C
49,Female,21,53,1,18C
49,Female,21,54,1,18C
49,Male,21,11,1,18C
49,Male,21,53,1,18C
49,Male,21,54,1,18C
49,Female,22,74,1,18C
49,Female,22,74,1,18C
49,Female,22,77,1,18C
49,Male,22,64,1,18C
49,Male,22,67,1,18C
49,Male,22,92,1,18C
49,Female,23,47,1,18C
49,Female,23,50,1,18C
49,Female,23,57,1,18C
49,Male,23,39,1,18C
49,Male,23,54,1,18C
49,Male,23,61,1,18C
49,Female,24,81,1,18C
49,Female,24,103,1,18C
49,Female,24,111,1,18C
49,Male,24,81,1,18C
49,Male,24,89,1,18C
49,Male,24,116,1,18C
57,Female,1,87,1,18C
57,Female,1,87,1,18C
57,Female,1,99,1,18C
57,Male,1,38,1,18C
57,Male,1,70,1,18C
57,Male,1,91,1,18C
57,Female,2,91,1,18C
57,Female,2,98,1,18C
57,Female,2,98,1,18C
57,Male,2,3,1,18C
57,Male,2,72,1,18C
57,Male,2,91,1,18C
57,Female,3,42,1,18C
57,Female,3,70,1,18C
57,Female,3,.,1,18C
57,Male,3,39,1,18C
57,Male,3,91,1,18C
57,Male,3,98,1,18C
57,Female,4,63,1,18C
57,Female,4,77,1,18C
57,Female,4,78,1,18C
57,Male,4,42,1,18C
57,Male,4,43,1,18C
57,Male,4,.,1,18C
57,Female,5,25,1,18C
57,Female,5,84,1,18C
57,Female,5,91,1,18C
57,Male,5,46,1,18C
57,Male,5,102,1,18C
57,Male,5,.,1,18C
57,Female,6,81,1,18C
57,Female,6,84,1,18C
57,Female,6,85,1,18C
57,Male,6,60,1,18C
57,Male,6,60,1,18C
57,Male,6,.,1,18C
57,Female,7,60,1,18C
57,Female,7,102,1,18C
57,Female,7,.,1,18C
57,Male,7,46,1,18C
57,Male,7,123,1,18C
57,Male,7,.,1,18C
57,Female,8,49,1,18C
57,Female,8,95,1,18C
57,Female,8,99,1,18C
57,Male,8,48,1,18C
57,Male,8,77,1,18C
57,Male,8,95,1,18C
57,Female,9,83,1,18C
57,Female,9,138,1,18C
57,Female,9,.,1,18C
57,Male,9,20,1,18C
57,Male,9,46,1,18C
57,Male,9,.,1,18C
57,Female,10,11,1,18C
57,Female,10,22,1,18C
57,Female,10,.,1,18C
57,Male,10,95,1,18C
57,Male,10,116,1,18C
57,Male,10,.,1,18C
57,Female,11,41,1,18C
57,Female,11,60,1,18C
57,Female,11,88,1,18C
57,Male,11,11,1,18C
57,Male,11,74,1,18C
57,Male,11,88,1,18C
57,Female,12,40,1,18C
57,Female,12,84,1,18C
57,Female,12,88,1,18C
57,Male,12,33,1,18C
57,Male,12,67,1,18C
57,Male,12,81,1,18C
57,Female,13,60,1,18C
57,Female,13,73,1,18C
57,Female,13,80,1,18C
57,Male,13,60,1,18C
57,Male,13,70,1,18C
57,Male,13,101,1,18C
57,Female,14,46,1,18C
57,Female,14,53,1,18C
57,Female,14,65,1,18C
57,Male,14,14,1,18C
57,Male,14,51,1,18C
57,Male,14,105,1,18C
57,Female,15,99,1,18C
57,Female,15,99,1,18C
57,Female,15,.,1,18C
57,Male,15,21,1,18C
57,Male,15,67,1,18C
57,Male,15,99,1,18C
57,Female,16,98,1,18C
57,Female,16,98,1,18C
57,Female,16,.,1,18C
57,Male,16,23,1,18C
57,Male,16,43,1,18C
57,Male,16,.,1,18C
57,Female,17,70,1,18C
57,Female,17,95,1,18C
57,Female,17,.,1,18C
57,Male,17,78,1,18C
57,Male,17,80,1,18C
57,Male,17,80,1,18C
57,Female,18,75,1,18C
57,Female,18,77,1,18C
57,Female,18,99,1,18C
57,Male,18,70,1,18C
57,Male,18,75,1,18C
57,Male,18,.,1,18C
57,Female,19,26,1,18C
57,Female,19,50,1,18C
57,Female,19,77,1,18C
57,Male,19,64,1,18C
57,Male,19,75,1,18C
57,Male,19,77,1,18C
57,Female,20,.,1,18C
57,Female,20,.,1,18C
57,Female,20,.,1,18C
57,Male,20,.,1,18C
57,Male,20,.,1,18C
57,Male,20,.,1,18C
57,Female,21,15,1,18C
57,Female,21,67,1,18C
57,Female,21,68,1,18C
57,Male,21,64,1,18C
57,Male,21,68,1,18C
57,Male,21,99,1,18C
57,Female,22,40,1,18C
57,Female,22,60,1,18C
57,Female,22,83,1,18C
57,Male,22,75,1,18C
57,Male,22,117,1,18C
57,Male,22,.,1,18C
57,Female,23,60,1,18C
57,Female,23,89,1,18C
57,Female,23,103,1,18C
57,Male,23,77,1,18C
57,Male,23,78,1,18C
57,Male,23,118,1,18C
57,Female,24,61,1,18C
57,Female,24,78,1,18C
57,Female,24,.,1,18C
57,Male,24,62,1,18C
57,Male,24,96,1,18C
57,Male,24,116,1,18C
59,Female,1,68,1,18C
59,Female,1,155,1,18C
59,Female,1,.,1,18C
59,Male,1,5,1,18C
59,Male,1,15,1,18C
59,Male,1,.,1,18C
59,Female,2,144,1,18C
59,Female,2,152,1,18C
59,Female,2,159,1,18C
59,Male,2,91,1,18C
59,Male,2,92,1,18C
59,Male,2,95,1,18C
59,Female,3,.,1,18C
59,Female,3,.,1,18C
59,Female,3,.,1,18C
59,Male,3,.,1,18C
59,Male,3,.,1,18C
59,Male,3,.,1,18C
59,Female,4,25,1,18C
59,Female,4,139,1,18C
59,Female,4,162,1,18C
59,Male,4,12,1,18C
59,Male,4,90,1,18C
59,Male,4,116,1,18C
59,Female,5,139,1,18C
59,Female,5,141,1,18C
59,Female,5,155,1,18C
59,Male,5,74,1,18C
59,Male,5,123,1,18C
59,Male,5,152,1,18C
59,Female,6,105,1,18C
59,Female,6,158,1,18C
59,Female,6,166,1,18C
59,Male,6,104,1,18C
59,Male,6,137,1,18C
59,Male,6,.,1,18C
59,Female,7,151,1,18C
59,Female,7,151,1,18C
59,Female,7,165,1,18C
59,Male,7,32,1,18C
59,Male,7,68,1,18C
59,Male,7,109,1,18C
59,Female,8,123,1,18C
59,Female,8,137,1,18C
59,Female,8,144,1,18C
59,Male,8,96,1,18C
59,Male,8,98,1,18C
59,Male,8,144,1,18C
59,Female,9,133,1,18C
59,Female,9,147,1,18C
59,Female,9,.,1,18C
59,Male,9,7,1,18C
59,Male,9,102,1,18C
59,Male,9,109,1,18C
59,Female,10,144,1,18C
59,Female,10,157,1,18C
59,Female,10,158,1,18C
59,Male,10,91,1,18C
59,Male,10,102,1,18C
59,Male,10,123,1,18C
59,Female,11,120,1,18C
59,Female,11,144,1,18C
59,Female,11,145,1,18C
59,Male,11,74,1,18C
59,Male,11,96,1,18C
59,Male,11,145,1,18C
59,Female,12,50,1,18C
59,Female,12,125,1,18C
59,Female,12,151,1,18C
59,Male,12,70,1,18C
59,Male,12,111,1,18C
59,Male,12,123,1,18C
59,Female,13,146,1,18C
59,Female,13,158,1,18C
59,Female,13,.,1,18C
59,Male,13,95,1,18C
59,Male,13,117,1,18C
59,Male,13,.,1,18C
59,Female,14,151,1,18C
59,Female,14,151,1,18C
59,Female,14,151,1,18C
59,Male,14,77,1,18C
59,Male,14,82,1,18C
59,Male,14,116,1,18C
59,Female,15,14,1,18C
59,Female,15,151,1,18C
59,Female,15,152,1,18C
59,Male,15,74,1,18C
59,Male,15,126,1,18C
59,Male,15,.,1,18C
59,Female,16,33,1,18C
59,Female,16,116,1,18C
59,Female,16,153,1,18C
59,Male,16,8,1,18C
59,Male,16,138,1,18C
59,Male,16,139,1,18C
59,Female,17,138,1,18C
59,Female,17,138,1,18C
59,Female,17,159,1,18C
59,Male,17,116,1,18C
59,Male,17,137,1,18C
59,Male,17,.,1,18C
59,Female,18,5,1,18C
59,Female,18,151,1,18C
59,Female,18,151,1,18C
59,Male,18,74,1,18C
59,Male,18,74,1,18C
59,Male,18,.,1,18C
59,Female,19,116,1,18C
59,Female,19,153,1,18C
59,Female,19,153,1,18C
59,Male,19,102,1,18C
59,Male,19,117,1,18C
59,Male,19,.,1,18C
59,Female,20,85,1,18C
59,Female,20,106,1,18C
59,Female,20,151,1,18C
59,Male,20,15,1,18C
59,Male,20,88,1,18C
59,Male,20,145,1,18C
59,Female,21,102,1,18C
59,Female,21,138,1,18C
59,Female,21,159,1,18C
59,Male,21,132,1,18C
59,Male,21,132,1,18C
59,Male,21,138,1,18C
59,Female,22,131,1,18C
59,Female,22,131,1,18C
59,Female,22,167,1,18C
59,Male,22,82,1,18C
59,Male,22,118,1,18C
59,Male,22,.,1,18C
59,Female,23,123,1,18C
59,Female,23,130,1,18C
59,Female,23,130,1,18C
59,Male,23,83,1,18C
59,Male,23,117,1,18C
59,Male,23,120,1,18C
59,Female,24,132,1,18C
59,Female,24,137,1,18C
59,Female,24,.,1,18C
59,Male,24,53,1,18C
59,Male,24,117,1,18C
59,Male,24,119,1,18C
69,Female,1,25,2,18C
69,Female,1,64,2,18C
69,Female,1,70,2,18C
69,Male,1,11,2,18C
69,Male,1,69,2,18C
69,Male,1,.,2,18C
69,Female,2,4,2,18C
69,Female,2,53,2,18C
69,Female,2,61,2,18C
69,Male,2,61,2,18C
69,Male,2,67,2,18C
69,Male,2,112,2,18C
69,Female,3,25,2,18C
69,Female,3,88,2,18C
69,Female,3,.,2,18C
69,Male,3,27,2,18C
69,Male,3,48,2,18C
69,Male,3,56,2,18C
69,Female,4,25,2,18C
69,Female,4,103,2,18C
69,Female,4,112,2,18C
69,Male,4,21,2,18C
69,Male,4,42,2,18C
69,Male,4,61,2,18C
69,Female,5,36,2,18C
69,Female,5,36,2,18C
69,Female,5,126,2,18C
69,Male,5,4,2,18C
69,Male,5,35,2,18C
69,Male,5,.,2,18C
69,Female,6,17,2,18C
69,Female,6,31,2,18C
69,Female,6,56,2,18C
69,Male,6,35,2,18C
69,Male,6,56,2,18C
69,Male,6,.,2,18C
69,Female,7,18,2,18C
69,Female,7,42,2,18C
69,Female,7,58,2,18C
69,Male,7,63,2,18C
69,Male,7,65,2,18C
69,Male,7,98,2,18C
69,Female,8,43,2,18C
69,Female,8,72,2,18C
69,Female,8,.,2,18C
69,Male,8,36,2,18C
69,Male,8,63,2,18C
69,Male,8,.,2,18C
69,Female,9,24,2,18C
69,Female,9,43,2,18C
69,Female,9,51,2,18C
69,Male,9,4,2,18C
69,Male,9,38,2,18C
69,Male,9,84,2,18C
69,Female,10,8,2,18C
69,Female,10,35,2,18C
69,Female,10,.,2,18C
69,Male,10,6,2,18C
69,Male,10,34,2,18C
69,Male,10,97,2,18C
69,Female,11,40,2,18C
69,Female,11,42,2,18C
69,Female,11,.,2,18C
69,Male,11,53,2,18C
69,Male,11,81,2,18C
69,Male,11,81,2,18C
69,Female,12,68,2,18C
69,Female,12,96,2,18C
69,Female,12,99,2,18C
69,Male,12,11,2,18C
69,Male,12,82,2,18C
69,Male,12,84,2,18C
69,Female,13,4,2,18C
69,Female,13,32,2,18C
69,Female,13,105,2,18C
69,Male,13,78,2,18C
69,Male,13,98,2,18C
69,Male,13,.,2,18C
69,Female,14,116,2,18C
69,Female,14,116,2,18C
69,Female,14,.,2,18C
69,Male,14,77,2,18C
69,Male,14,78,2,18C
69,Male,14,.,2,18C
69,Female,15,81,2,18C
69,Female,15,116,2,18C
69,Female,15,.,2,18C
69,Male,15,8,2,18C
69,Male,15,77,2,18C
69,Male,15,116,2,18C
69,Female,16,12,2,18C
69,Female,16,70,2,18C
69,Female,16,127,2,18C
69,Male,16,27,2,18C
69,Male,16,119,2,18C
69,Male,16,.,2,18C
69,Female,17,74,2,18C
69,Female,17,76,2,18C
69,Female,17,95,2,18C
69,Male,17,71,2,18C
69,Male,17,85,2,18C
69,Male,17,95,2,18C
69,Female,18,41,2,18C
69,Female,18,62,2,18C
69,Female,18,82,2,18C
69,Male,18,60,2,18C
69,Male,18,76,2,18C
69,Male,18,103,2,18C
69,Female,19,25,2,18C
69,Female,19,77,2,18C
69,Female,19,112,2,18C
69,Male,19,74,2,18C
69,Male,19,78,2,18C
69,Male,19,.,2,18C
69,Female,20,74,2,18C
69,Female,20,75,2,18C
69,Female,20,.,2,18C
69,Male,20,53,2,18C
69,Male,20,60,2,18C
69,Male,20,.,2,18C
69,Female,21,37,2,18C
69,Female,21,65,2,18C
69,Female,21,121,2,18C
69,Male,21,35,2,18C
69,Male,21,43,2,18C
69,Male,21,109,2,18C
69,Female,22,35,2,18C
69,Female,22,79,2,18C
69,Female,22,.,2,18C
69,Male,22,10,2,18C
69,Male,22,14,2,18C
69,Male,22,60,2,18C
69,Female,23,11,2,18C
69,Female,23,70,2,18C
69,Female,23,134,2,18C
69,Male,23,35,2,18C
69,Male,23,71,2,18C
69,Male,23,112,2,18C
69,Female,24,.,2,18C
69,Female,24,.,2,18C
69,Female,24,.,2,18C
69,Male,24,.,2,18C
69,Male,24,.,2,18C
69,Male,24,.,2,18C
73,Female,1,83,2,18C
73,Female,1,89,2,18C
73,Female,1,116,2,18C
73,Male,1,27,2,18C
73,Male,1,36,2,18C
73,Male,1,81,2,18C
73,Female,2,54,2,18C
73,Female,2,75,2,18C
73,Female,2,85,2,18C
73,Male,2,64,2,18C
73,Male,2,82,2,18C
73,Male,2,88,2,18C
73,Female,3,57,2,18C
73,Female,3,61,2,18C
73,Female,3,.,2,18C
73,Male,3,48,2,18C
73,Male,3,61,2,18C
73,Male,3,61,2,18C
73,Female,4,26,2,18C
73,Female,4,69,2,18C
73,Female,4,.,2,18C
73,Male,4,39,2,18C
73,Male,4,46,2,18C
73,Male,4,68,2,18C
73,Female,5,25,2,18C
73,Female,5,36,2,18C
73,Female,5,68,2,18C
73,Male,5,61,2,18C
73,Male,5,61,2,18C
73,Male,5,67,2,18C
73,Female,6,63,2,18C
73,Female,6,67,2,18C
73,Female,6,68,2,18C
73,Male,6,61,2,18C
73,Male,6,61,2,18C
73,Male,6,61,2,18C
73,Female,7,61,2,18C
73,Female,7,61,2,18C
73,Female,7,69,2,18C
73,Male,7,61,2,18C
73,Male,7,74,2,18C
73,Male,7,.,2,18C
73,Female,8,18,2,18C
73,Female,8,75,2,18C
73,Female,8,109,2,18C
73,Male,8,12,2,18C
73,Male,8,70,2,18C
73,Male,8,.,2,18C
73,Female,9,81,2,18C
73,Female,9,81,2,18C
73,Female,9,.,2,18C
73,Male,9,22,2,18C
73,Male,9,32,2,18C
73,Male,9,81,2,18C
73,Female,10,81,2,18C
73,Female,10,81,2,18C
73,Female,10,83,2,18C
73,Male,10,64,2,18C
73,Male,10,81,2,18C
73,Male,10,.,2,18C
73,Female,11,18,2,18C
73,Female,11,68,2,18C
73,Female,11,81,2,18C
73,Male,11,64,2,18C
73,Male,11,68,2,18C
73,Male,11,77,2,18C
73,Female,12,48,2,18C
73,Female,12,63,2,18C
73,Female,12,70,2,18C
73,Male,12,95,2,18C
73,Male,12,112,2,18C
73,Male,12,131,2,18C
73,Female,13,53,2,18C
73,Female,13,76,2,18C
73,Female,13,81,2,18C
73,Male,13,32,2,18C
73,Male,13,53,2,18C
73,Male,13,77,2,18C
73,Female,14,13,2,18C
73,Female,14,42,2,18C
73,Female,14,97,2,18C
73,Male,14,35,2,18C
73,Male,14,82,2,18C
73,Male,14,137,2,18C
73,Female,15,46,2,18C
73,Female,15,57,2,18C
73,Female,15,102,2,18C
73,Male,15,11,2,18C
73,Male,15,53,2,18C
73,Male,15,75,2,18C
73,Female,16,60,2,18C
73,Female,16,75,2,18C
73,Female,16,78,2,18C
73,Male,16,28,2,18C
73,Male,16,48,2,18C
73,Male,16,56,2,18C
73,Female,17,74,2,18C
73,Female,17,75,2,18C
73,Female,17,83,2,18C
73,Male,17,28,2,18C
73,Male,17,53,2,18C
73,Male,17,88,2,18C
73,Female,18,60,2,18C
73,Female,18,70,2,18C
73,Female,18,76,2,18C
73,Male,18,46,2,18C
73,Male,18,53,2,18C
73,Male,18,61,2,18C
73,Female,19,8,2,18C
73,Female,19,27,2,18C
73,Female,19,57,2,18C
73,Male,19,49,2,18C
73,Male,19,53,2,18C
73,Male,19,53,2,18C
73,Female,20,81,2,18C
73,Female,20,88,2,18C
73,Female,20,.,2,18C
73,Male,20,47,2,18C
73,Male,20,85,2,18C
73,Male,20,123,2,18C
73,Female,21,83,2,18C
73,Female,21,102,2,18C
73,Female,21,.,2,18C
73,Male,21,39,2,18C
73,Male,21,76,2,18C
73,Male,21,76,2,18C
73,Female,22,33,2,18C
73,Female,22,43,2,18C
73,Female,22,67,2,18C
73,Male,22,40,2,18C
73,Male,22,40,2,18C
73,Male,22,81,2,18C
73,Female,23,.,2,18C
73,Female,23,.,2,18C
73,Female,23,.,2,18C
73,Male,23,.,2,18C
73,Male,23,.,2,18C
73,Male,23,.,2,18C
73,Female,24,40,2,18C
73,Female,24,81,2,18C
73,Female,24,96,2,18C
73,Male,24,96,2,18C
73,Male,24,96,2,18C
73,Male,24,97,2,18C
75,Female,1,20,2,18C
75,Female,1,26,2,18C
75,Female,1,39,2,18C
75,Male,1,95,2,18C
75,Male,1,110,2,18C
75,Male,1,112,2,18C
75,Female,2,29,2,18C
75,Female,2,39,2,18C
75,Female,2,46,2,18C
75,Male,2,69,2,18C
75,Male,2,81,2,18C
75,Male,2,92,2,18C
75,Female,3,28,2,18C
75,Female,3,39,2,18C
75,Female,3,40,2,18C
75,Male,3,81,2,18C
75,Male,3,83,2,18C
75,Male,3,105,2,18C
75,Female,4,11,2,18C
75,Female,4,33,2,18C
75,Female,4,50,2,18C
75,Male,4,75,2,18C
75,Male,4,84,2,18C
75,Male,4,109,2,18C
75,Female,5,22,2,18C
75,Female,5,36,2,18C
75,Female,5,46,2,18C
75,Male,5,81,2,18C
75,Male,5,85,2,18C
75,Male,5,88,2,18C
75,Female,6,20,2,18C
75,Female,6,22,2,18C
75,Female,6,46,2,18C
75,Male,6,105,2,18C
75,Male,6,105,2,18C
75,Male,6,106,2,18C
75,Female,7,28,2,18C
75,Female,7,47,2,18C
75,Female,7,68,2,18C
75,Male,7,46,2,18C
75,Male,7,61,2,18C
75,Male,7,88,2,18C
75,Female,8,26,2,18C
75,Female,8,34,2,18C
75,Female,8,36,2,18C
75,Male,8,88,2,18C
75,Male,8,89,2,18C
75,Male,8,116,2,18C
75,Female,9,18,2,18C
75,Female,9,39,2,18C
75,Female,9,.,2,18C
75,Male,9,82,2,18C
75,Male,9,82,2,18C
75,Male,9,84,2,18C
75,Female,10,32,2,18C
75,Female,10,32,2,18C
75,Female,10,36,2,18C
75,Male,10,42,2,18C
75,Male,10,69,2,18C
75,Male,10,109,2,18C
75,Female,11,29,2,18C
75,Female,11,32,2,18C
75,Female,11,34,2,18C
75,Male,11,81,2,18C
75,Male,11,81,2,18C
75,Male,11,96,2,18C
75,Female,12,32,2,18C
75,Female,12,36,2,18C
75,Female,12,43,2,18C
75,Male,12,41,2,18C
75,Male,12,46,2,18C
75,Male,12,88,2,18C
75,Female,13,39,2,18C
75,Female,13,39,2,18C
75,Female,13,39,2,18C
75,Male,13,109,2,18C
75,Male,13,116,2,18C
75,Male,13,151,2,18C
75,Female,14,.,2,18C
75,Female,14,.,2,18C
75,Female,14,.,2,18C
75,Male,14,.,2,18C
75,Male,14,.,2,18C
75,Male,14,.,2,18C
75,Female,15,25,2,18C
75,Female,15,32,2,18C
75,Female,15,42,2,18C
75,Male,15,33,2,18C
75,Male,15,63,2,18C
75,Male,15,99,2,18C
75,Female,16,27,2,18C
75,Female,16,40,2,18C
75,Female,16,49,2,18C
75,Male,16,40,2,18C
75,Male,16,48,2,18C
75,Male,16,68,2,18C
75,Female,17,4,2,18C
75,Female,17,46,2,18C
75,Female,17,69,2,18C
75,Male,17,27,2,18C
75,Male,17,54,2,18C
75,Male,17,74,2,18C
75,Female,18,39,2,18C
75,Female,18,43,2,18C
75,Female,18,81,2,18C
75,Male,18,35,2,18C
75,Male,18,71,2,18C
75,Male,18,.,2,18C
75,Female,19,39,2,18C
75,Female,19,43,2,18C
75,Female,19,.,2,18C
75,Male,19,55,2,18C
75,Male,19,62,2,18C
75,Male,19,89,2,18C
75,Female,20,32,2,18C
75,Female,20,33,2,18C
75,Female,20,53,2,18C
75,Male,20,78,2,18C
75,Male,20,97,2,18C
75,Male,20,116,2,18C
75,Female,21,33,2,18C
75,Female,21,57,2,18C
